,date,bus_total_passenger,bus_commute_passenger,bus_other_passenger,train_total_passenger,train_commute_passenger,train_other_passenger,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),season,year,fd_grade,p_grade,s_grade,at_grade,day_type,total_other,other_category
921,2023-07-11,39.981947166898564,43.73360179948781,33.83383913783184,40.21188907896946,44.97375074120662,34.565326348805996,1.8461538461538463,41.0752688172043,42.74725274725276,38.333333333333336,16.543700340522133,0.0,Summer,2023,Good,Heavy,No_Snow,Warm,Weekday,80.19383624586803,Medium
922,2023-07-12,44.96353886310315,45.52751760050981,41.03282143533672,43.60721165424998,46.27542121624874,39.75322539952541,2.6153846153846154,43.54838709677419,43.1868131868132,41.88888888888889,0.19863791146424517,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,88.57075051735313,High
923,2023-07-13,39.84236144260164,43.513020644556796,33.77113792544649,40.61743993928107,44.73613044244143,35.542430740342596,2.4615384615384617,42.90322580645161,46.15384615384616,39.0,25.993189557321223,0.0,Summer,2023,Good,Heavy,No_Snow,Warm,Weekday,80.45980138188271,Medium
924,2023-07-14,41.692154761783854,42.789714615861506,37.578404112846286,42.13851864586226,43.62589182559708,39.40634901656005,1.3846153846153846,42.25806451612903,45.27472527472528,37.44444444444445,20.629965947786605,0.0,Summer,2023,Good,Heavy,No_Snow,Warm,Weekday,83.83067340764612,Medium
925,2023-07-15,24.113735387615403,14.966681561417044,29.718696750884995,24.534279221281434,14.243076075710999,33.08870943787263,2.153846153846154,42.1505376344086,45.05494505494506,38.111111111111114,0.6526674233825198,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekend,48.64801460889684,Low
926,2023-07-16,14.883989599943124,9.46278277936042,18.16016980548053,15.053038891446892,9.365667722756882,19.73166570975333,3.5384615384615383,42.25806451612903,45.05494505494506,37.77777777777778,2.75255391600454,0.0,Summer,2023,Normal,Light,No_Snow,Warm,Weekend,29.937028491390016,Low
927,2023-07-17,41.86657661409086,43.236665321450715,37.51691718450362,40.91278948382906,44.90062248951146,35.94709792062169,2.9230769230769234,43.2258064516129,45.05494505494506,40.44444444444444,0.39727582292849034,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,82.77936609791992,Medium
928,2023-07-18,42.50644925401936,44.628422862323816,37.493691242451014,41.74897703124067,45.79188985566216,36.7058230338251,2.0,42.90322580645161,45.4945054945055,40.333333333333336,0.6526674233825198,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,84.25542628526003,Medium
929,2023-07-19,45.11995866383644,45.13239197068367,41.62735698052156,43.59579079061629,46.16559444977865,39.8316584530039,3.6923076923076925,45.05376344086021,43.73626373626374,45.55555555555556,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekday,88.71574945445273,High
930,2023-07-20,44.36519281746072,44.08469234406224,41.169947220592135,44.102796989540494,46.10067426026132,40.842113812150956,7.384615384615386,45.80645161290322,45.38461538461539,46.0,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekday,88.46798980700122,High
931,2023-07-21,45.13580250048243,43.41442857714741,43.05716540182425,45.01034489805977,44.78217415647172,43.74408039124783,8.76923076923077,47.526881720430104,46.04395604395605,47.666666666666664,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekday,90.1461473985422,High
932,2023-07-22,26.04180843176486,16.271856603585775,32.00638580939096,26.212194436797137,15.503396111570101,35.091403083103316,3.8461538461538467,45.59139784946236,46.04395604395605,45.66666666666667,3.4903518728717366,0.0,Summer,2023,Normal,Moderate,No_Snow,Warm,Weekend,52.254002868562,Low
933,2023-07-23,11.477171164217303,7.6222622781610845,13.737835633628869,12.2107365735726,7.7786585421323755,15.840995219945306,0.3076923076923077,42.90322580645161,45.93406593406594,38.22222222222222,11.407491486946652,0.0,Summer,2023,Good,Moderate,No_Snow,Warm,Weekend,23.687907737789903,Low
934,2023-07-24,40.160634667533344,41.257899537252925,36.16533073344081,40.16693696043933,44.01890707481204,35.34920568673477,2.0,44.73118279569892,46.04395604395605,42.88888888888889,0.11350737797956867,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,80.32757162797267,Medium
935,2023-07-25,42.05519190339322,42.32821177521983,38.58643649139911,41.73194591880447,44.777625608161586,37.596128430177096,1.5384615384615383,45.69892473118279,47.36263736263737,43.44444444444445,1.5891032917139614,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,83.78713782219769,Medium
936,2023-07-26,42.822183402565486,43.09282098277222,39.29617447539618,42.09154283044265,44.744173102862526,38.301349116199354,0.9230769230769234,45.483870967741936,46.37362637362638,44.111111111111114,0.28376844494892167,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,84.91372623300813,Medium
937,2023-07-27,42.42364997308579,42.203463732725425,39.329026378223425,42.554438448157086,44.364741472919185,39.515012259394574,2.4615384615384617,46.344086021505376,45.824175824175825,45.33333333333334,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekday,84.97808842124287,Medium
938,2023-07-28,42.75456779841765,41.30745253245018,40.63586094284078,42.91360457283365,42.86626358258551,41.55156446869878,3.8461538461538467,47.526881720430104,46.92307692307693,47.44444444444445,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekday,85.6681723712513,High
939,2023-07-29,24.95451244655244,16.258981480379504,30.12603385247288,24.470693062085818,14.96296654666769,32.314794030515195,3.8461538461538467,47.096774193548384,47.6923076923077,46.55555555555556,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekend,49.42520550863826,Low
940,2023-07-30,14.89426016392277,9.620286650011955,18.049471256572033,15.636905498965508,10.280339437485164,19.995615870548612,1.6923076923076925,46.77419354838709,46.37362637362638,48.333333333333336,7.094211123723042,0.0,Summer,2023,Good,Moderate,No_Snow,Warm,Weekend,30.531165662888277,Low
941,2023-07-31,38.15009242238044,38.99028198683708,34.519799232484175,38.08818950458698,41.31003980393276,33.91148570476761,3.6923076923076925,46.66666666666666,47.14285714285715,46.66666666666667,0.0851305334846765,0.0,Summer,2023,Normal,Light,No_Snow,Warm,Weekday,76.23828192696742,Medium
942,2023-08-01,39.46529590396197,40.615198271487664,35.48069531228957,38.895824892914376,42.20021138344511,34.617627584370986,3.5384615384615383,47.956989247311824,47.032967032967036,47.555555555555564,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekday,78.36112079687635,Medium
943,2023-08-02,39.46529590396197,40.615198271487664,35.48069531228957,38.895824892914376,42.20021138344511,34.617627584370986,3.8461538461538467,47.74193548387096,48.46153846153847,47.00000000000001,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekday,78.36112079687635,Medium
944,2023-08-03,39.37592041518977,39.9400116633469,35.87637528706779,38.908447952720024,41.54594405947186,35.23623727389867,2.307692307692308,47.526881720430104,47.36263736263737,47.111111111111114,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekday,78.28436836790979,Medium
945,2023-08-04,39.73700246798225,39.148651411989874,37.15024755939946,38.8986500539185,39.8697006310904,36.742050381392936,2.153846153846154,48.064516129032256,48.13186813186814,47.77777777777778,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Hot,Weekday,78.63565252190075,Medium
946,2023-08-05,23.49158550085821,15.683820514290847,28.05139644872697,21.388121820942498,13.532923633181905,27.830517676952823,1.8461538461538463,48.387096774193544,48.02197802197803,48.333333333333336,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Hot,Weekend,44.87970732180071,Low
947,2023-08-06,13.74798143427347,9.468165446415142,16.180202401279814,12.817575146277218,8.66895417296227,16.170218525917306,2.307692307692308,47.84946236559139,48.681318681318686,46.22222222222223,1.3904653802497162,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekend,26.565556580550687,Low
948,2023-08-07,39.31725505530109,41.56533367666995,34.44771491613271,37.59226354704775,42.42288349844564,31.96895164034497,0.4615384615384617,48.494623655913976,49.01098901098902,48.00000000000001,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Hot,Weekday,76.90951860234884,Medium
949,2023-08-08,41.38295873493058,42.861501542309924,36.982102336326655,39.8004474574152,43.821438052493555,34.84102642772785,3.0865384615384617,49.03225806451612,48.02197802197803,49.333333333333336,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Hot,Weekday,81.18340619234579,Medium
950,2023-08-09,41.81834685814688,42.595262387437344,37.95657631951831,40.30025049760903,43.66972329113108,35.916886531134644,3.0865384615384617,46.236559139784944,46.5934065934066,44.66666666666667,0.056753688989784334,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,82.11859735575591,Medium
951,2023-08-10,30.174269507723867,34.44660772961809,24.358140493988408,30.69209832522051,34.33630891093694,26.373509029389076,3.0865384615384617,39.677419354838705,41.978021978021985,37.44444444444445,24.432463110102155,0.0,Summer,2023,Good,Heavy,No_Snow,Warm,Weekday,60.86636783294438,Low
952,2023-08-11,38.490836473324464,39.46392963907459,34.725763884013354,39.02314748582711,40.82373796392092,36.108175198235216,1.6923076923076925,41.0752688172043,42.74725274725276,37.22222222222222,13.251986379114642,0.0,Summer,2023,Good,Moderate,No_Snow,Warm,Weekday,77.51398395915157,Medium
953,2023-08-12,23.372921765978408,14.913206522385945,28.474033529252544,23.95146453541329,14.279195684337363,31.96218368750406,1.5384615384615383,40.86021505376344,43.73626373626374,36.333333333333336,0.4256526674233825,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekend,47.3243863013917,Low
954,2023-08-13,15.294380516143445,9.71931149467197,18.664473007348846,15.457427628792278,9.710116881151393,20.1773166044579,3.230769230769231,44.83870967741935,43.846153846153854,44.111111111111114,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekend,30.751808144935723,Low
955,2023-08-14,36.64010369587959,34.437275970151354,35.610160069130295,35.532941577674094,35.19178747197474,34.67972355168629,4.923076923076923,46.02150537634408,46.26373626373627,45.0,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekday,72.17304527355368,Medium
956,2023-08-15,17.761004357055075,11.715902291880123,21.3243732417719,17.461308318035385,11.014847288693051,22.75131946880594,3.0769230769230775,46.55913978494624,46.15384615384616,45.88888888888889,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekday,35.222312675090464,Low
957,2023-08-16,42.51952549740507,43.12749725997903,38.7415336804861,41.22309635241659,44.179119351426635,37.18546409168621,2.0,45.16129032258064,46.15384615384616,44.66666666666667,0.0851305334846765,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,83.74262184982166,Medium
958,2023-08-17,42.74648084012959,43.541340505894965,38.798428407358294,42.007399116706395,44.72827385899666,38.15790611571018,3.0769230769230775,46.12903225806451,45.93406593406594,45.55555555555556,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekday,84.75387995683599,Medium
959,2023-08-18,44.30262997532017,43.76903543688322,41.31879636633227,43.46363937641283,44.41549913701634,41.17502189244745,4.615384615384616,47.096774193548384,47.032967032967036,46.55555555555556,0.028376844494892167,0.0,Summer,2023,Normal,Light,No_Snow,Warm,Weekday,87.766269351733,High
960,2023-08-19,26.469071510547327,17.18801899459353,32.001616984787006,26.03412914712597,15.78654324387579,34.49979000546324,2.769230769230769,47.096774193548384,48.02197802197803,46.88888888888889,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekend,52.5032006576733,Low
961,2023-08-20,15.912797960613847,10.59200682056947,19.0276101697834,15.42562954004375,10.049666012502719,19.808895571615658,2.769230769230769,46.236559139784944,47.032967032967036,44.88888888888889,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekend,31.3384275006576,Low
962,2023-08-21,41.73396065447233,43.432956853190056,37.12607226800441,39.885653111103366,43.98619887741828,34.851103157513194,2.6153846153846154,47.526881720430104,47.58241758241759,46.88888888888889,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekday,81.61961376557569,Medium
963,2023-08-22,41.31793298869603,43.852182766160716,36.0603945142621,40.70511009512177,44.81961697915194,35.63103452295144,2.153846153846154,45.483870967741936,47.36263736263737,45.33333333333334,12.088535754824063,0.0,Summer,2023,Good,Moderate,No_Snow,Warm,Weekday,82.0230430838178,Medium
964,2023-08-23,39.87247488853454,43.305044127050415,33.99326359368908,39.6524971818518,44.18960168775953,34.22862069497099,0.3076923076923077,42.47311827956989,44.50549450549451,39.77777777777778,11.861520998864926,0.0,Summer,2023,Good,Moderate,No_Snow,Warm,Weekday,79.52497207038634,Medium
965,2023-08-24,42.25760707285119,43.50471673106031,37.97814641969454,41.90680535201706,44.84432386656379,37.863612966344846,0.3076923076923077,42.795698924731184,43.51648351648352,40.44444444444444,1.4755959137343928,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,84.16441242486825,Medium
966,2023-08-25,45.18382913031556,44.06684028247371,42.60816731862681,44.95518413036936,44.91406138224595,43.520643948152966,1.8461538461538463,44.3010752688172,45.38461538461539,42.88888888888889,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekday,90.13901326068492,High
967,2023-08-26,27.57999360152751,17.714871200080495,33.503531800332844,28.119468645321273,17.072665953785094,37.24357448677297,4.615384615384616,44.19354838709677,44.61538461538462,43.22222222222223,0.0,0.0,Summer,2023,Normal,Dry,No_Snow,Warm,Weekend,55.69946224684878,Low
968,2023-08-27,16.58208580046922,10.775044549008236,20.04213344849162,16.874776842335578,10.630453606047748,22.00018950267954,3.230769230769231,43.87096774193548,43.956043956043956,42.44444444444445,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekend,33.45686264280479,Low
969,2023-08-28,40.31071947268461,43.3736663698536,34.699380803449806,39.87449272330693,44.538103189193976,34.32831640029132,0.9230769230769234,40.21505376344086,41.868131868131876,38.0,2.9511918274687856,0.0,Summer,2023,Good,Moderate,No_Snow,Warm,Weekday,80.18521219599154,Medium
970,2023-08-29,39.967791816049,43.536904539076,33.96977271693626,40.26678937082262,45.04720979641525,34.60155369637384,1.2307692307692308,41.50537634408602,43.73626373626374,37.88888888888889,15.550510783200906,0.0,Summer,2023,Good,Heavy,No_Snow,Warm,Weekday,80.23458118687162,Medium
971,2023-08-30,42.9960212673038,43.77355254943669,39.04285274620271,42.83975967297059,45.67025753880532,38.86333360029147,1.6923076923076925,40.32258064516129,42.63736263736264,36.77777777777778,0.9931895573212258,0.0,Summer,2023,Good,Light,No_Snow,Warm,Weekday,85.83578094027439,High
972,2023-08-31,43.06587125867095,43.43241588162677,39.44277167618444,43.18904775243415,45.69434416962943,39.49688918567615,2.0,41.50537634408602,42.087912087912095,41.66666666666667,0.0,0.0,Summer,2023,Good,Dry,No_Snow,Warm,Weekday,86.2549190111051,High
973,2023-09-01,45.45323783020689,44.36185912451326,42.83587869346569,45.91094010538451,46.2906175026485,44.06247497267439,2.769230769230769,42.1505376344086,40.659340659340664,42.44444444444445,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,91.3641779355914,High
974,2023-09-02,28.669270066320674,18.419080932591697,34.82303907477738,29.757010106061752,17.939226432523938,39.52854816507638,3.384615384615385,43.118279569892465,40.659340659340664,43.77777777777778,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,58.42628017238243,Low
975,2023-09-03,16.31973573292979,10.399447992616821,19.892467420759132,16.36230065082893,10.103276856903495,21.517860063551076,2.0,43.54838709677419,44.3956043956044,41.55555555555556,0.028376844494892167,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekend,32.68203638375872,Low
976,2023-09-04,43.576301784462885,45.09417232973732,38.97405803571231,42.69222014776594,47.109170121495865,37.27807224639258,1.8461538461538463,44.83870967741935,45.71428571428572,43.111111111111114,0.0851305334846765,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekday,86.26852193222882,High
977,2023-09-05,45.20043468987721,46.80878169958118,40.39898724295263,44.42410395310152,48.44255638339135,39.31560204888492,1.6923076923076925,46.45161290322581,46.48351648351649,46.0,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,89.62453864297873,High
978,2023-09-06,45.78440956317729,46.78192246146389,41.43647152901322,44.841546537214185,47.92747463770813,40.56731612694122,1.6923076923076925,45.80645161290322,45.38461538461539,45.22222222222223,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,90.62595610039148,High
979,2023-09-07,45.453250525588814,46.006412676911225,41.493564956910575,45.344084573699234,47.8391707748328,41.590649396355005,1.5384615384615383,44.08602150537634,41.978021978021985,44.66666666666667,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,90.79733509928805,High
980,2023-09-08,46.37483369049674,45.020870682911685,43.9006733315406,47.08009591922524,47.08247841300323,45.536422302209395,3.2062937062937067,43.01075268817204,40.549450549450555,43.44444444444445,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,93.45492960972199,High
981,2023-09-09,29.734196788576188,19.110956513459914,36.110268471578465,30.58295894940878,18.89187852564182,40.21224300109076,3.6923076923076925,43.54838709677419,41.868131868131876,44.22222222222222,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Warm,Weekend,60.31715573798497,Low
982,2023-09-10,17.719046119783467,11.368598548248713,21.53488593898819,17.891934986833945,11.282343279767975,23.31618033285544,4.615384615384616,43.44086021505376,43.1868131868132,42.44444444444445,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Warm,Weekend,35.610981106617416,Low
983,2023-09-11,43.267969043580706,44.904480651070095,38.59268453474596,42.98024631396635,47.272400980170815,37.670143514439985,3.230769230769231,43.2258064516129,44.3956043956044,42.66666666666667,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,86.24821535754705,High
984,2023-09-12,44.58676531824783,45.92423909644766,40.05377732856628,44.65048751058433,48.18527395079463,39.97436825860197,3.5384615384615383,43.44086021505376,42.85714285714286,42.66666666666667,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Warm,Weekday,89.23725282883215,High
985,2023-09-13,44.4867130132743,46.271651034391724,39.59621302339506,44.45511059603683,47.857902523782705,39.905410339100754,2.307692307692308,39.56989247311827,40.549450549450555,36.88888888888889,4.511918274687854,0.0,Fall,2023,Good,Moderate,No_Snow,Warm,Weekday,88.94182360931113,High
986,2023-09-14,45.09841460070484,45.18881530473469,41.54383631627728,45.455287719606176,47.59993780893947,42.01686122651097,0.3076923076923077,40.967741935483865,40.10989010989012,39.77777777777778,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,90.55370232031102,High
987,2023-09-15,46.145148840657725,45.469904129019554,43.13472503531359,45.91300387547972,46.23504251238653,44.11688179356766,0.3076923076923077,39.784946236559136,41.31868131868133,36.55555555555556,0.5959137343927355,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekday,92.05815271613744,High
988,2023-09-16,28.780367353571467,18.247349509825668,35.15641523922058,29.320883389776444,17.77370062447433,38.86064521902411,0.4615384615384617,41.50537634408602,43.1868131868132,39.111111111111114,10.98183881952327,0.0,Fall,2023,Good,Moderate,No_Snow,Warm,Weekend,58.10125074334791,Low
989,2023-09-17,18.066924975370956,11.444821441516105,22.077648828171746,17.7966409036027,11.130897296260184,23.27506501934694,1.3846153846153846,42.36559139784946,43.1868131868132,40.66666666666667,0.851305334846765,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekend,35.86356587897366,Low
990,2023-09-18,43.69252800601254,45.0769153368684,39.190266828983326,43.38506583827335,47.436644924605744,38.280462461737564,1.6923076923076925,42.36559139784946,43.2967032967033,41.66666666666667,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,87.07759384428589,High
991,2023-09-19,44.65003910177634,45.705984119238785,40.34196004873032,44.807724751576174,48.088968777937396,40.35700199241011,3.0769230769230775,41.72043010752688,42.74725274725276,39.77777777777778,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,89.45776385335252,High
992,2023-09-20,43.76291120342064,45.85797007994478,38.67514546018936,43.69301840602412,47.302752202531146,38.98009958666608,2.153846153846154,37.956989247311824,39.67032967032968,36.11111111111111,10.158910329171395,0.0,Fall,2023,Good,Moderate,No_Snow,Warm,Weekday,87.45592960944477,High
993,2023-09-21,45.04688404545962,45.01735436775031,41.59417390931903,45.7706538304174,47.79740683125796,42.42910475399807,3.2062937062937067,37.41935483870968,38.24175824175825,35.77777777777778,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,90.81753787587702,High
994,2023-09-22,46.506954530220085,44.48928497624594,44.56433475559112,48.091733979633986,47.55079281197046,47.00897844143822,2.6153846153846154,37.84946236559139,35.71428571428572,39.22222222222222,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,94.59868850985407,High
995,2023-09-23,29.7365708249967,19.231890706433127,36.01568678360001,31.270084189797924,19.16131798735834,41.25666972352536,1.6923076923076925,39.24731182795699,36.923076923076934,40.22222222222222,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,61.006655014794624,Low
996,2023-09-24,18.01661317679081,11.403166631142867,22.024154096619036,18.186523140473014,11.426201457685682,23.73818099235484,0.7692307692307692,39.24731182795699,38.681318681318686,38.666666666666664,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,36.20313631726383,Low
997,2023-09-25,44.99226851240593,45.231957786906975,41.32402882666162,44.07538691681964,47.6329768098467,39.397362679176844,0.9230769230769234,39.03225806451613,38.681318681318686,38.44444444444444,0.5391600454029511,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekday,89.06765542922557,High
998,2023-09-26,43.65432760179158,45.32300330100848,38.92296979435327,45.289184281846076,48.013690303404715,41.32893641997102,3.2062937062937067,37.204301075268816,39.45054945054946,32.66666666666667,7.888762769580023,0.0,Fall,2023,Good,Moderate,No_Snow,Warm,Weekday,88.94351188363765,High
999,2023-09-27,44.99913671402891,40.30627646027159,45.35646743135652,43.51307969398496,38.89914379780628,46.28379229453529,0.6153846153846154,38.924731182795696,40.98901098901099,35.888888888888886,1.2485811577752555,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekday,88.51221640801387,High
1000,2023-09-28,10.540505885579062,6.2444888521989945,13.233510353868866,10.763522803457356,6.689549999710548,14.115543242894681,6.307692307692308,40.21505376344086,40.549450549450555,39.88888888888889,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Warm,Weekend,21.304028689036418,Low
1001,2023-09-29,4.129477661205961,2.8573577001351342,4.84909981812233,6.438852495739216,3.9004215263770314,8.536212119673948,3.6923076923076925,38.494623655913976,38.13186813186813,39.44444444444444,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Warm,Weekend,10.568330156945176,Low
1002,2023-09-30,7.883210103492754,4.651219404000809,9.91281882131435,10.936268375067574,6.542280410560241,14.573620851009906,3.230769230769231,36.98924731182795,37.80219780219781,34.22222222222222,1.2769580022701474,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekend,18.819478478560328,Low
1003,2023-10-01,13.634078467616622,8.209595104423741,17.009403857184303,15.389733966009103,9.372201092147797,20.357550948584986,3.0769230769230775,35.59139784946236,34.83516483516484,35.888888888888886,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,29.023812433625725,Low
1004,2023-10-02,18.71862971125623,11.724422594001922,22.98277615358088,19.26249873268487,12.087374305002491,25.156104712262362,2.0,35.376344086021504,33.18681318681319,36.88888888888889,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,37.9811284439411,Low
1005,2023-10-03,15.007477579955516,9.671462559899076,18.204590523550706,15.69764646055414,10.150850537183555,20.227343055873583,2.0,34.623655913978496,34.83516483516484,34.55555555555556,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,30.705124040509656,Low
1006,2023-10-04,41.94834756908827,43.581047818640364,37.37802516791341,42.35484382870628,46.96243808805494,36.778390528174796,2.153846153846154,34.40860215053763,34.61538461538462,35.333333333333336,4.171396140749148,0.0,Fall,2023,Good,Moderate,No_Snow,Warm,Weekday,84.30319139779455,Medium
1007,2023-10-05,43.09083037954113,44.65936643574394,38.48470156651472,44.40342617894369,48.10108445661802,39.58729775570924,4.3076923076923075,31.075268817204297,29.890109890109894,30.888888888888886,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Mild,Weekday,87.49425655848482,High
1008,2023-10-06,44.17694569423426,43.4558940474735,41.35582099068799,46.805003380174895,47.52418380435619,44.61855629789971,2.9230769230769234,32.47311827956989,29.560439560439562,33.44444444444444,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,90.98194907440916,High
1009,2023-10-07,29.356826560770255,18.552241082895236,35.910044071887384,33.007938902787615,20.181350621124945,43.59033506254528,2.4615384615384617,33.87096774193548,31.868131868131872,33.111111111111114,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,62.36476546355787,Low
1010,2023-10-08,17.65921278475742,10.760654705424756,21.92705552898849,20.60509138093469,12.535199561354538,27.268345194170685,0.6153846153846154,34.19354838709677,35.71428571428572,31.22222222222222,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,38.26430416569211,Low
1011,2023-10-09,17.08112856867186,11.044421338947895,20.690119569445784,18.738301128501544,11.59724754936622,24.61809006114845,1.2307692307692308,34.516129032258064,34.50549450549451,34.44444444444444,0.340522133938706,0.0,Fall,2023,Good,Light,No_Snow,Warm,Weekend,35.819429697173405,Low
1012,2023-10-10,43.076636942545775,44.32093462575046,38.73625706437339,44.43244919819526,48.29408763150474,39.466264199071055,3.230769230769231,34.19354838709677,32.087912087912095,35.666666666666664,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,87.50908614074103,High
1013,2023-10-11,43.960794121530355,44.83401910495173,39.85505422550977,45.400878324523234,48.48824861868858,41.10702276626536,2.9230769230769234,34.73118279569893,33.18681318681319,36.22222222222222,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,89.36167244605359,High
1014,2023-10-12,43.499101166959505,44.154450627148336,39.606832489295535,45.81819067071726,48.329318205688665,42.03464590258734,3.384615384615385,34.623655913978496,32.197802197802204,36.333333333333336,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekday,89.31729183767676,High
1015,2023-10-13,44.826669950538786,43.40452879753923,42.52764924765168,48.36837935540646,47.78802028156341,47.31240832713877,4.615384615384616,34.623655913978496,34.72527472527473,33.44444444444444,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Warm,Weekday,93.19504930594525,High
1016,2023-10-14,26.514978011598497,17.803265953521887,31.579266916853335,28.589026433488694,17.96116284051053,37.31681877640676,2.6153846153846154,31.61290322580645,33.18681318681319,29.77777777777778,1.6458569807037458,0.0,Fall,2023,Good,Light,No_Snow,Mild,Weekend,55.10400444508719,Low
1017,2023-10-15,18.659786616020558,11.676546610650863,22.919522993903414,20.303019556125125,12.618045166257708,26.626160468913852,2.769230769230769,33.11827956989247,30.989010989010993,33.111111111111114,0.0,0.0,Fall,2023,Good,Dry,No_Snow,Warm,Weekend,38.96280617214568,Low
1018,2023-10-16,41.37565889032206,42.715709706003594,37.08840738478983,43.14479691500432,46.75601669565333,38.448476891013016,5.846153846153847,31.61290322580645,30.769230769230774,31.333333333333336,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Mild,Weekday,84.52045580532638,Medium
1019,2023-10-17,42.64715217192594,43.98374705035255,38.26458498641547,44.8406749449895,48.11138071597459,40.39845570356065,4.461538461538462,30.645161290322577,27.252747252747255,32.77777777777778,0.0,0.0,Fall,2023,Normal,Dry,No_Snow,Mild,Weekday,87.48782711691544,High
