,Date,Fine_dust(㎍/㎥),Precipitation(mm),Snow_depth(cm),Day_type,Season,Year,FD_Grade,P_Grade,S_Grade,Snow_depth(mm)
475,2022-04-21,0.09186351706036745,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
476,2022-04-22,0.11548556430446194,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
477,2022-04-23,0.11811023622047245,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
478,2022-04-24,0.11023622047244094,0.0017026106696935302,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,0.0
479,2022-04-25,0.09448818897637795,0.007377979568671965,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,0.0
480,2022-04-26,0.10236220472440945,0.005675368898978434,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,0.0
481,2022-04-27,0.4225721784776903,0.0,0.0,Weekday,Spring,2022,Very_bad,Dry,No_Snow,0.0
482,2022-04-28,0.18110236220472442,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
483,2022-04-29,0.12965118490623453,0.08796821793416573,0.0,Weekday,Spring,2022,Normal,Moderate,No_Snow,0.0
484,2022-04-30,0.04461942257217848,0.0,0.0,Weekend,Spring,2022,Good,Dry,No_Snow,0.0
485,2022-05-01,0.10498687664041995,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
486,2022-05-02,0.09711286089238845,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
487,2022-05-03,0.08398950131233596,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
488,2022-05-04,0.08923884514435695,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
489,2022-05-05,0.06824146981627296,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
490,2022-05-06,0.07874015748031496,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
491,2022-05-07,0.06036745406824147,0.002837684449489217,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,0.0
492,2022-05-08,0.031496062992125984,0.011350737797956869,0.0,Weekend,Spring,2022,Good,Light,No_Snow,0.0
493,2022-05-09,0.031496062992125984,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
494,2022-05-10,0.05511811023622047,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
495,2022-05-11,0.05774278215223097,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
496,2022-05-12,0.06824146981627296,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
497,2022-05-13,0.05774278215223097,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
498,2022-05-14,0.07086614173228346,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
499,2022-05-15,0.049868766404199474,0.0,0.0,Weekend,Spring,2022,Good,Dry,No_Snow,0.0
500,2022-05-16,0.06561679790026247,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
501,2022-05-17,0.12598425196850394,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
502,2022-05-18,0.13648293963254593,0.008513053348467652,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,0.0
503,2022-05-19,0.09973753280839895,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
504,2022-05-20,0.07874015748031496,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
505,2022-05-21,0.07349081364829396,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
506,2022-05-22,0.08136482939632546,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
507,2022-05-23,0.16010498687664043,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
508,2022-05-24,0.07086614173228346,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
509,2022-05-25,0.04461942257217848,0.01986379114642452,0.0,Weekday,Spring,2022,Good,Light,No_Snow,0.0
510,2022-05-26,0.047244094488188976,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
511,2022-05-27,0.047244094488188976,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
512,2022-05-28,0.07086614173228346,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
513,2022-05-29,0.06036745406824147,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
514,2022-05-30,0.05249343832020997,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
515,2022-05-31,0.05249343832020997,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
516,2022-06-01,0.047244094488188976,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
517,2022-06-02,0.05511811023622047,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
518,2022-06-03,0.08661417322834646,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
519,2022-06-04,0.07874015748031496,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,0.0
520,2022-06-05,0.04199475065616798,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
521,2022-06-06,0.05284646436739267,0.024404086265607267,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
522,2022-06-07,0.05284646436739267,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
523,2022-06-08,0.028871391076115485,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
524,2022-06-09,0.04199475065616798,0.01475595913734393,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
525,2022-06-10,0.049868766404199474,0.006810442678774121,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
526,2022-06-11,0.05249343832020997,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
527,2022-06-12,0.04461942257217848,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
528,2022-06-13,0.049868766404199474,0.10215664018161182,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
529,2022-06-14,0.013123359580052493,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
530,2022-06-15,0.015748031496062992,0.10499432463110103,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
531,2022-06-16,0.026246719160104987,0.003972758229284903,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
532,2022-06-17,0.04461942257217848,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
533,2022-06-18,0.03412073490813648,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
534,2022-06-19,0.047244094488188976,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
535,2022-06-20,0.04461942257217848,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
536,2022-06-21,0.05511811023622047,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
537,2022-06-22,0.05249343832020997,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
538,2022-06-23,0.049868766404199474,0.5845629965947787,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
539,2022-06-24,0.05284646436739267,0.1083995459704881,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
540,2022-06-25,0.10236220472440945,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,0.0
541,2022-06-26,0.03937007874015748,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
542,2022-06-27,0.010498687664041995,0.034619750283768444,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
543,2022-06-28,0.026246719160104987,0.03575482406356414,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
544,2022-06-29,0.015748031496062992,0.2145289443813848,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
545,2022-06-30,0.05284646436739267,1.0,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
546,2022-07-01,0.031496062992125984,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
547,2022-07-02,0.05511811023622047,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
548,2022-07-03,0.07349081364829396,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,0.0
549,2022-07-04,0.07874015748031496,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
550,2022-07-05,0.06824146981627296,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
551,2022-07-06,0.06299212598425197,0.0913734392735528,0.0,Weekday,Summer,2022,Normal,Moderate,No_Snow,0.0
552,2022-07-07,0.03674540682414698,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
553,2022-07-08,0.03674540682414698,0.009648127128263339,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
554,2022-07-09,0.03937007874015748,0.0005675368898978435,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
555,2022-07-10,0.08661417322834646,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,0.0
556,2022-07-11,0.047244094488188976,0.05107832009080591,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
557,2022-07-12,0.015748031496062992,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
558,2022-07-13,0.02099737532808399,0.6498297389330308,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
559,2022-07-14,0.015748031496062992,0.005107832009080591,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
560,2022-07-15,0.04461942257217848,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
561,2022-07-16,0.049868766404199474,0.19296254256526676,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,0.0
562,2022-07-17,0.047244094488188976,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
563,2022-07-18,0.047244094488188976,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
564,2022-07-19,0.06824146981627296,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
565,2022-07-20,0.06036745406824147,0.0062429057888762785,0.0,Weekday,Summer,2022,Normal,Light,No_Snow,0.0
566,2022-07-21,0.013123359580052493,0.05902383654937572,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
567,2022-07-22,0.05511811023622047,0.02951191827468786,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
568,2022-07-23,0.06561679790026247,0.056186152099886505,0.0,Weekend,Summer,2022,Normal,Light,No_Snow,0.0
569,2022-07-24,0.026246719160104987,0.006810442678774121,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
570,2022-07-25,0.04199475065616798,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
571,2022-07-26,0.06561679790026247,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
572,2022-07-27,0.07874015748031496,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
573,2022-07-28,0.05249343832020997,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
574,2022-07-29,0.04461942257217848,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
575,2022-07-30,0.03937007874015748,0.005675368898978434,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
576,2022-07-31,0.013123359580052493,0.2678774120317821,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,0.0
577,2022-08-01,0.03412073490813648,0.17026106696935303,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
578,2022-08-02,0.05284646436739267,0.19012485811577756,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
579,2022-08-03,0.047244094488188976,0.290011350737798,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
580,2022-08-04,0.03412073490813648,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
581,2022-08-05,0.026246719160104987,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
582,2022-08-06,0.06561679790026247,0.07718501702610671,0.0,Weekend,Summer,2022,Normal,Moderate,No_Snow,0.0
583,2022-08-07,0.047244094488188976,0.005107832009080591,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
584,2022-08-08,0.05284646436739267,0.7355278093076051,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
585,2022-08-09,0.05284646436739267,0.6986379114642453,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
586,2022-08-10,0.031496062992125984,0.0431328036322361,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
587,2022-08-11,0.01837270341207349,0.22020431328036325,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
588,2022-08-12,0.049868766404199474,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
589,2022-08-13,0.05249343832020997,0.022701475595913737,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
590,2022-08-14,0.03937007874015748,0.017026106696935304,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
591,2022-08-15,0.04199475065616798,0.005107832009080591,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
592,2022-08-16,0.04199475065616798,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
593,2022-08-17,0.04199475065616798,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
594,2022-08-18,0.03937007874015748,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
595,2022-08-19,0.047244094488188976,0.37514188422247446,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
596,2022-08-20,0.04461942257217848,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
597,2022-08-21,0.049868766404199474,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
598,2022-08-22,0.04199475065616798,0.01816118047673099,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
599,2022-08-23,0.026246719160104987,0.012485811577752557,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
600,2022-08-24,0.026246719160104987,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
601,2022-08-25,0.028871391076115485,0.009080590238365495,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
602,2022-08-26,0.06561679790026247,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
603,2022-08-27,0.031496062992125984,0.09988649262202046,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,0.0
604,2022-08-28,0.026246719160104987,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
605,2022-08-29,0.013123359580052493,0.012485811577752557,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
606,2022-08-30,0.0,0.20317820658342794,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
607,2022-08-31,0.007874015748031496,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
608,2022-09-01,0.028871391076115485,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
609,2022-09-02,0.026246719160104987,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
610,2022-09-03,0.013123359580052493,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
611,2022-09-04,0.010498687664041995,0.19182746878547105,0.0,Weekend,Fall,2022,Good,Moderate,No_Snow,0.0
612,2022-09-05,0.057296891942561226,0.6810442678774121,0.0,Weekday,Fall,2022,Good,Heavy,No_Snow,0.0
613,2022-09-06,0.057296891942561226,0.14358683314415438,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
614,2022-09-07,0.06036745406824147,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
615,2022-09-08,0.05774278215223097,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
616,2022-09-09,0.03674540682414698,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
617,2022-09-10,0.015748031496062992,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
618,2022-09-11,0.031496062992125984,0.0005675368898978435,0.0,Weekend,Fall,2022,Good,Light,No_Snow,0.0
619,2022-09-12,0.03674540682414698,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
620,2022-09-13,0.028871391076115485,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
621,2022-09-14,0.028871391076115485,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
622,2022-09-15,0.03412073490813648,0.0005675368898978435,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
623,2022-09-16,0.04199475065616798,0.08286038592508514,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
624,2022-09-17,0.03412073490813648,0.024404086265607267,0.0,Weekend,Fall,2022,Good,Light,No_Snow,0.0
625,2022-09-18,0.03674540682414698,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
626,2022-09-19,0.02099737532808399,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
627,2022-09-20,0.047244094488188976,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
628,2022-09-21,0.05774278215223097,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
629,2022-09-22,0.06036745406824147,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
630,2022-09-23,0.047244094488188976,0.018728717366628834,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
631,2022-09-24,0.031496062992125984,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
632,2022-09-25,0.04199475065616798,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
633,2022-09-26,0.049868766404199474,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
634,2022-09-27,0.049868766404199474,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
635,2022-09-28,0.07349081364829396,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
636,2022-09-29,0.11548556430446194,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
637,2022-09-30,0.11023622047244094,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
638,2022-10-01,0.10498687664041995,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
639,2022-10-02,0.06036745406824147,0.08967082860385926,0.0,Weekend,Fall,2022,Normal,Moderate,No_Snow,0.0
640,2022-10-03,0.015748031496062992,0.431328036322361,0.0,Weekend,Fall,2022,Good,Heavy,No_Snow,0.0
641,2022-10-04,0.023622047244094488,0.06696935300794553,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
642,2022-10-05,0.028871391076115485,0.0005675368898978435,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
643,2022-10-06,0.057296891942561226,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
644,2022-10-07,0.01837270341207349,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
645,2022-10-08,0.057296891942561226,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
646,2022-10-09,0.005249343832020997,0.11577752553916006,0.0,Weekend,Fall,2022,Good,Moderate,No_Snow,0.0
647,2022-10-10,0.057296891942561226,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
648,2022-10-11,0.04199475065616798,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
649,2022-10-12,0.04461942257217848,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
650,2022-10-13,0.04199475065616798,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
651,2022-10-14,0.05249343832020997,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
652,2022-10-15,0.06824146981627296,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
653,2022-10-16,0.07874015748031496,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
654,2022-10-17,0.05774278215223097,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
655,2022-10-18,0.04461942257217848,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
656,2022-10-19,0.05249343832020997,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
657,2022-10-20,0.08136482939632546,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
658,2022-10-21,0.11023622047244094,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
659,2022-10-22,0.07086614173228346,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
660,2022-10-23,0.07611548556430446,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
661,2022-10-24,0.05249343832020997,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
662,2022-10-25,0.057296891942561226,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
663,2022-10-26,0.057296891942561226,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
664,2022-10-27,0.06299212598425197,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
665,2022-10-28,0.09186351706036745,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
666,2022-10-29,0.047244094488188976,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
667,2022-10-30,0.047244094488188976,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
668,2022-10-31,0.049868766404199474,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
669,2022-11-01,0.08923884514435695,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
670,2022-11-02,0.06561679790026247,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
671,2022-11-03,0.05249343832020997,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
672,2022-11-04,0.049868766404199474,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
673,2022-11-05,0.06824146981627296,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
674,2022-11-06,0.05511811023622047,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
675,2022-11-07,0.07349081364829396,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
676,2022-11-08,0.08661417322834646,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
677,2022-11-09,0.14960629921259844,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
678,2022-11-10,0.16010498687664043,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
679,2022-11-11,0.11811023622047245,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
680,2022-11-12,0.09711286089238845,0.32860385925085134,0.0,Weekend,Fall,2022,Normal,Heavy,No_Snow,0.0
681,2022-11-13,0.023622047244094488,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
682,2022-11-14,0.03937007874015748,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
683,2022-11-15,0.06036745406824147,0.009080590238365495,0.0,Weekday,Fall,2022,Normal,Light,No_Snow,0.0
684,2022-11-16,0.049868766404199474,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
685,2022-11-17,0.07874015748031496,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
686,2022-11-18,0.07874015748031496,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
687,2022-11-19,0.06036745406824147,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
688,2022-11-20,0.05511811023622047,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
689,2022-11-21,0.07349081364829396,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
690,2022-11-22,0.11811023622047245,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
691,2022-11-23,0.07611548556430446,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
692,2022-11-24,0.10761154855643046,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
693,2022-11-25,0.11548556430446194,0.009648127128263339,0.0,Weekday,Fall,2022,Normal,Light,No_Snow,0.0
694,2022-11-26,0.14698162729658792,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
695,2022-11-27,0.03674540682414698,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
696,2022-11-28,0.05774278215223097,0.11066969353007947,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
697,2022-11-29,0.023622047244094488,0.02156640181611805,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
698,2022-11-30,0.04199475065616798,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
699,2022-12-01,0.04461942257217848,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
700,2022-12-02,0.03937007874015748,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
701,2022-12-03,0.07349081364829396,0.0062429057888762785,1.0,Weekend,Winter,2022,Normal,Light,Light_Snow,0.07246376811594203
702,2022-12-04,0.02099737532808399,0.0,0.0,Weekend,Winter,2022,Good,Dry,No_Snow,0.0
703,2022-12-05,0.03674540682414698,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
704,2022-12-06,0.05774278215223097,0.0005675368898978435,0.3,Weekday,Winter,2022,Good,Light,Light_Snow,0.021739130434782608
705,2022-12-07,0.07611548556430446,0.0005675368898978435,0.0,Weekday,Winter,2022,Normal,Light,No_Snow,0.0
706,2022-12-08,0.06036745406824147,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
707,2022-12-09,0.08136482939632546,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
708,2022-12-10,0.07611548556430446,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
709,2022-12-11,0.09186351706036745,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
710,2022-12-12,0.06299212598425197,0.030646992054483548,0.0,Weekday,Winter,2022,Normal,Light,No_Snow,0.0
711,2022-12-13,0.6272965879265092,0.0034052213393870605,0.8,Weekday,Winter,2022,Very_bad,Light,Light_Snow,0.057971014492753624
712,2022-12-14,0.13385826771653542,0.0,0.5,Weekday,Winter,2022,Normal,Dry,Light_Snow,0.036231884057971016
713,2022-12-15,0.06824146981627296,0.013620885357548242,4.5,Weekday,Winter,2022,Normal,Light,Moderate_Snow,0.32608695652173914
714,2022-12-16,0.06036745406824147,0.0,4.1,Weekday,Winter,2022,Normal,Dry,Moderate_Snow,0.2971014492753623
715,2022-12-17,0.04461942257217848,0.001135073779795687,1.9,Weekend,Winter,2022,Good,Light,Light_Snow,0.13768115942028986
716,2022-12-18,0.03937007874015748,0.0,1.5,Weekend,Winter,2022,Good,Dry,Light_Snow,0.10869565217391304
717,2022-12-19,0.03937007874015748,0.0,1.4,Weekday,Winter,2022,Good,Dry,Light_Snow,0.10144927536231885
