,Date,Fine_dust(㎍/㎥),Precipitation(mm),Snow_depth(cm),Day_type,Season,Year,FD_Grade,P_Grade,S_Grade,Snow_depth(mm)
538,2022-06-23,27.0,103.0,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
539,2022-06-24,28.0625,19.1,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
540,2022-06-25,47.0,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,0.0
541,2022-06-26,23.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
542,2022-06-27,12.0,6.1,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
543,2022-06-28,18.0,6.3,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
544,2022-06-29,14.0,37.8,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
545,2022-06-30,28.0625,176.2,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
546,2022-07-01,20.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
547,2022-07-02,29.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
548,2022-07-03,36.0,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,0.0
549,2022-07-04,38.0,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
550,2022-07-05,34.0,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
551,2022-07-06,32.0,16.1,0.0,Weekday,Summer,2022,Normal,Moderate,No_Snow,0.0
552,2022-07-07,22.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
553,2022-07-08,22.0,1.7,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
554,2022-07-09,23.0,0.1,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
555,2022-07-10,41.0,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,0.0
556,2022-07-11,26.0,9.0,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
557,2022-07-12,14.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
558,2022-07-13,16.0,114.5,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
559,2022-07-14,14.0,0.9,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
560,2022-07-15,25.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
561,2022-07-16,27.0,34.0,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,0.0
562,2022-07-17,26.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
563,2022-07-18,26.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
564,2022-07-19,34.0,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
565,2022-07-20,31.0,1.1,0.0,Weekday,Summer,2022,Normal,Light,No_Snow,0.0
566,2022-07-21,13.0,10.4,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
567,2022-07-22,29.0,5.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
568,2022-07-23,33.0,9.9,0.0,Weekend,Summer,2022,Normal,Light,No_Snow,0.0
569,2022-07-24,18.0,1.2,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
570,2022-07-25,24.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
571,2022-07-26,33.0,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
572,2022-07-27,38.0,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
573,2022-07-28,28.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
574,2022-07-29,25.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
575,2022-07-30,23.0,1.0,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
576,2022-07-31,13.0,47.2,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,0.0
577,2022-08-01,21.0,30.0,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
578,2022-08-02,28.0625,33.5,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
579,2022-08-03,26.0,51.1,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
580,2022-08-04,21.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
581,2022-08-05,18.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
582,2022-08-06,33.0,13.6,0.0,Weekend,Summer,2022,Normal,Moderate,No_Snow,0.0
583,2022-08-07,26.0,0.9,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
584,2022-08-08,28.0625,129.6,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
585,2022-08-09,28.0625,123.1,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
586,2022-08-10,20.0,7.6,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
587,2022-08-11,15.0,38.8,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
588,2022-08-12,27.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
589,2022-08-13,28.0,4.0,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
590,2022-08-14,23.0,3.0,0.0,Weekend,Summer,2022,Good,Light,No_Snow,0.0
591,2022-08-15,24.0,0.9,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
592,2022-08-16,24.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
593,2022-08-17,24.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
594,2022-08-18,23.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
595,2022-08-19,26.0,66.1,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,0.0
596,2022-08-20,25.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
597,2022-08-21,27.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
598,2022-08-22,24.0,3.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
599,2022-08-23,18.0,2.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
600,2022-08-24,18.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
601,2022-08-25,19.0,1.6,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
602,2022-08-26,33.0,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,0.0
603,2022-08-27,20.0,17.6,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,0.0
604,2022-08-28,18.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,0.0
605,2022-08-29,13.0,2.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,0.0
606,2022-08-30,8.0,35.8,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,0.0
607,2022-08-31,11.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,0.0
608,2022-09-01,19.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
609,2022-09-02,18.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
610,2022-09-03,13.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
611,2022-09-04,12.0,33.8,0.0,Weekend,Fall,2022,Good,Moderate,No_Snow,0.0
612,2022-09-05,28.84090909090909,120.0,0.0,Weekday,Fall,2022,Good,Heavy,No_Snow,0.0
613,2022-09-06,28.84090909090909,25.3,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
614,2022-09-07,31.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
615,2022-09-08,30.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
616,2022-09-09,22.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
617,2022-09-10,14.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
618,2022-09-11,20.0,0.1,0.0,Weekend,Fall,2022,Good,Light,No_Snow,0.0
619,2022-09-12,22.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
620,2022-09-13,19.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
621,2022-09-14,19.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
622,2022-09-15,21.0,0.1,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
623,2022-09-16,24.0,14.6,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
624,2022-09-17,21.0,4.3,0.0,Weekend,Fall,2022,Good,Light,No_Snow,0.0
625,2022-09-18,22.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
626,2022-09-19,16.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
627,2022-09-20,26.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
628,2022-09-21,30.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
629,2022-09-22,31.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
630,2022-09-23,26.0,3.3,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
631,2022-09-24,20.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
632,2022-09-25,24.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
633,2022-09-26,27.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
634,2022-09-27,27.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
635,2022-09-28,36.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
636,2022-09-29,52.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
637,2022-09-30,50.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
638,2022-10-01,48.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
639,2022-10-02,31.0,15.8,0.0,Weekend,Fall,2022,Normal,Moderate,No_Snow,0.0
640,2022-10-03,14.0,76.0,0.0,Weekend,Fall,2022,Good,Heavy,No_Snow,0.0
641,2022-10-04,17.0,11.8,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
642,2022-10-05,19.0,0.1,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
643,2022-10-06,28.84090909090909,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
644,2022-10-07,15.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
645,2022-10-08,28.84090909090909,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
646,2022-10-09,10.0,20.4,0.0,Weekend,Fall,2022,Good,Moderate,No_Snow,0.0
647,2022-10-10,28.84090909090909,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
648,2022-10-11,24.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
649,2022-10-12,25.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
650,2022-10-13,24.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
651,2022-10-14,28.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
652,2022-10-15,34.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
653,2022-10-16,38.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
654,2022-10-17,30.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
655,2022-10-18,25.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
656,2022-10-19,28.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
657,2022-10-20,39.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
658,2022-10-21,50.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
659,2022-10-22,35.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
660,2022-10-23,37.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
661,2022-10-24,28.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
662,2022-10-25,28.84090909090909,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
663,2022-10-26,28.84090909090909,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
664,2022-10-27,32.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
665,2022-10-28,43.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
666,2022-10-29,26.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
667,2022-10-30,26.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
668,2022-10-31,27.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
669,2022-11-01,42.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
670,2022-11-02,33.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
671,2022-11-03,28.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
672,2022-11-04,27.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
673,2022-11-05,34.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
674,2022-11-06,29.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
675,2022-11-07,36.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
676,2022-11-08,41.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
677,2022-11-09,65.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
678,2022-11-10,69.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
679,2022-11-11,53.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
680,2022-11-12,45.0,57.9,0.0,Weekend,Fall,2022,Normal,Heavy,No_Snow,0.0
681,2022-11-13,17.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
682,2022-11-14,23.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
683,2022-11-15,31.0,1.6,0.0,Weekday,Fall,2022,Normal,Light,No_Snow,0.0
684,2022-11-16,27.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
685,2022-11-17,38.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
686,2022-11-18,38.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
687,2022-11-19,31.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
688,2022-11-20,29.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
689,2022-11-21,36.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
690,2022-11-22,53.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
691,2022-11-23,37.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
692,2022-11-24,49.0,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,0.0
693,2022-11-25,52.0,1.7,0.0,Weekday,Fall,2022,Normal,Light,No_Snow,0.0
694,2022-11-26,64.0,0.0,0.0,Weekend,Fall,2022,Normal,Dry,No_Snow,0.0
695,2022-11-27,22.0,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,0.0
696,2022-11-28,30.0,19.5,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,0.0
697,2022-11-29,17.0,3.8,0.0,Weekday,Fall,2022,Good,Light,No_Snow,0.0
698,2022-11-30,24.0,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,0.0
699,2022-12-01,25.0,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
700,2022-12-02,23.0,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
701,2022-12-03,36.0,1.1,1.0,Weekend,Winter,2022,Normal,Light,Light_Snow,10.0
702,2022-12-04,16.0,0.0,0.0,Weekend,Winter,2022,Good,Dry,No_Snow,0.0
703,2022-12-05,22.0,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
704,2022-12-06,30.0,0.1,0.3,Weekday,Winter,2022,Good,Light,Light_Snow,3.0
705,2022-12-07,37.0,0.1,0.0,Weekday,Winter,2022,Normal,Light,No_Snow,0.0
706,2022-12-08,31.0,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
707,2022-12-09,39.0,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
708,2022-12-10,37.0,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
709,2022-12-11,43.0,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
710,2022-12-12,32.0,5.4,0.0,Weekday,Winter,2022,Normal,Light,No_Snow,0.0
711,2022-12-13,247.0,0.6,0.8,Weekday,Winter,2022,Very_bad,Light,Light_Snow,8.0
712,2022-12-14,59.0,0.0,0.5,Weekday,Winter,2022,Normal,Dry,Light_Snow,5.0
713,2022-12-15,34.0,2.4,4.5,Weekday,Winter,2022,Normal,Light,Moderate_Snow,45.0
714,2022-12-16,31.0,0.0,4.1,Weekday,Winter,2022,Normal,Dry,Moderate_Snow,41.0
715,2022-12-17,25.0,0.2,1.9,Weekend,Winter,2022,Good,Light,Light_Snow,19.0
716,2022-12-18,23.0,0.0,1.5,Weekend,Winter,2022,Good,Dry,Light_Snow,15.0
717,2022-12-19,23.0,0.0,1.4,Weekday,Winter,2022,Good,Dry,Light_Snow,14.0
718,2022-12-20,33.0,0.0,1.1,Weekday,Winter,2022,Normal,Dry,Light_Snow,11.0
719,2022-12-21,39.0,3.6,3.5,Weekday,Winter,2022,Normal,Light,Moderate_Snow,35.0
720,2022-12-22,30.0,0.0,1.9,Weekday,Winter,2022,Good,Dry,Light_Snow,19.0
721,2022-12-23,22.0,0.0,1.8,Weekday,Winter,2022,Good,Dry,Light_Snow,18.0
722,2022-12-24,30.0,0.0,1.7,Weekend,Winter,2022,Good,Dry,Light_Snow,17.0
723,2022-12-25,41.0,0.0,1.6,Weekend,Winter,2022,Normal,Dry,Light_Snow,16.0
724,2022-12-26,46.0,0.0,1.2,Weekday,Winter,2022,Normal,Dry,Light_Snow,12.0
725,2022-12-27,46.0,0.0,0.3,Weekday,Winter,2022,Normal,Dry,Light_Snow,3.0
726,2022-12-28,35.0,0.1,0.4,Weekday,Winter,2022,Normal,Light,Light_Snow,4.0
727,2022-12-29,30.0,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
728,2022-12-30,34.0,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
729,2022-12-31,48.0,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
730,2023-01-01,55.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
731,2023-01-02,26.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
732,2023-01-03,30.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
733,2023-01-04,35.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
734,2023-01-05,48.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
735,2023-01-06,72.0,3.9,3.6,Weekday,Winter,2023,Normal,Light,Moderate_Snow,36.0
736,2023-01-07,126.0,0.1,3.6,Weekend,Winter,2023,Bad,Light,Moderate_Snow,36.0
737,2023-01-08,161.0,0.0,0.0,Weekend,Winter,2023,Very_bad,Dry,No_Snow,0.0
738,2023-01-09,106.0,0.0,0.0,Weekday,Winter,2023,Bad,Dry,No_Snow,0.0
739,2023-01-10,68.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
740,2023-01-11,75.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
741,2023-01-12,50.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
742,2023-01-13,16.0,37.3,0.0,Weekday,Winter,2023,Good,Moderate,No_Snow,0.0
743,2023-01-14,46.64150943396226,1.6,0.0,Weekend,Winter,2023,Normal,Light,No_Snow,0.0
744,2023-01-15,46.64150943396226,3.2,0.6,Weekend,Winter,2023,Normal,Light,Light_Snow,6.0
745,2023-01-16,23.0,0.0,0.3,Weekday,Winter,2023,Good,Dry,Light_Snow,3.0
746,2023-01-17,34.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
747,2023-01-18,58.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
748,2023-01-19,73.0,1.0,0.0,Weekday,Winter,2023,Normal,Light,No_Snow,0.0
749,2023-01-20,75.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
750,2023-01-21,28.0,0.0,0.0,Weekend,Winter,2023,Good,Dry,No_Snow,0.0
751,2023-01-22,30.0,0.0,0.0,Weekend,Winter,2023,Good,Dry,No_Snow,0.0
752,2023-01-23,60.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
753,2023-01-24,34.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
754,2023-01-25,24.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
755,2023-01-26,30.0,0.8,4.5,Weekday,Winter,2023,Good,Light,Moderate_Snow,45.0
756,2023-01-27,48.0,0.0,1.7,Weekday,Winter,2023,Normal,Dry,Light_Snow,17.0
757,2023-01-28,43.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
758,2023-01-29,55.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
759,2023-01-30,51.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
760,2023-01-31,42.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
761,2023-02-01,63.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
762,2023-02-02,50.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
763,2023-02-03,43.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
764,2023-02-04,39.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
765,2023-02-05,63.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
766,2023-02-06,70.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
767,2023-02-07,74.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
768,2023-02-08,68.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
769,2023-02-09,35.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
770,2023-02-10,21.0,0.6,0.0,Weekday,Winter,2023,Good,Light,No_Snow,0.0
771,2023-02-11,41.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
772,2023-02-12,67.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
773,2023-02-13,31.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
774,2023-02-14,42.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
775,2023-02-15,18.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
776,2023-02-16,26.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
777,2023-02-17,40.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
778,2023-02-18,76.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
779,2023-02-19,39.0,0.4,0.0,Weekend,Winter,2023,Normal,Light,No_Snow,0.0
780,2023-02-20,46.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
781,2023-02-21,34.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
782,2023-02-22,40.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
783,2023-02-23,39.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
784,2023-02-24,44.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
785,2023-02-25,42.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
786,2023-02-26,38.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
787,2023-02-27,47.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
788,2023-02-28,33.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
789,2023-03-01,33.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
790,2023-03-02,61.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
791,2023-03-03,44.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
792,2023-03-04,65.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
793,2023-03-05,61.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
794,2023-03-06,49.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
795,2023-03-07,59.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
796,2023-03-08,61.0,1.2,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
797,2023-03-09,59.0,3.7,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
798,2023-03-10,96.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
799,2023-03-11,104.0,0.0,0.0,Weekend,Spring,2023,Bad,Dry,No_Snow,0.0
800,2023-03-12,54.0,5.6,0.0,Weekend,Spring,2023,Normal,Light,No_Snow,0.0
801,2023-03-13,40.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
802,2023-03-14,47.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
803,2023-03-15,55.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
804,2023-03-16,71.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
805,2023-03-17,46.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
806,2023-03-18,66.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
807,2023-03-19,98.0,0.0,0.0,Weekend,Spring,2023,Bad,Dry,No_Snow,0.0
808,2023-03-20,78.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
809,2023-03-21,55.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
810,2023-03-22,63.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
811,2023-03-23,129.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
