,station_id,station_name,date,fine_dust(㎍/㎥)
862,108,서울,2023-06-20,36
863,108,서울,2023-06-21,11
864,108,서울,2023-06-22,23
865,108,서울,2023-06-23,33
866,108,서울,2023-06-24,39
867,108,서울,2023-06-25,32
868,108,서울,2023-06-26,16
869,108,서울,2023-06-27,18
870,108,서울,2023-06-28,33
871,108,서울,2023-06-29,33
872,108,서울,2023-06-30,33
873,108,서울,2023-07-01,27
874,108,서울,2023-07-02,21
875,108,서울,2023-07-03,33
876,108,서울,2023-07-04,33
877,108,서울,2023-07-05,26
878,108,서울,2023-07-06,49
879,108,서울,2023-07-07,47
880,108,서울,2023-07-08,13
881,108,서울,2023-07-10,32
882,108,서울,2023-07-11,20
883,108,서울,2023-07-12,25
884,108,서울,2023-07-13,24
885,108,서울,2023-07-14,17
886,108,서울,2023-07-15,22
887,108,서울,2023-07-16,31
888,108,서울,2023-07-17,27
889,108,서울,2023-07-18,21
890,108,서울,2023-07-19,32
891,108,서울,2023-07-20,56
892,108,서울,2023-07-21,65
893,108,서울,2023-07-22,33
894,108,서울,2023-07-23,10
895,108,서울,2023-07-24,21
896,108,서울,2023-07-25,18
897,108,서울,2023-07-26,14
898,108,서울,2023-07-27,24
899,108,서울,2023-07-28,33
900,108,서울,2023-07-29,33
901,108,서울,2023-07-30,19
902,108,서울,2023-07-31,32
903,108,서울,2023-08-01,31
904,108,서울,2023-08-02,33
905,108,서울,2023-08-03,23
906,108,서울,2023-08-04,22
907,108,서울,2023-08-05,20
908,108,서울,2023-08-06,23
909,108,서울,2023-08-07,11
910,108,서울,2023-08-11,19
911,108,서울,2023-08-12,18
912,108,서울,2023-08-13,29
913,108,서울,2023-08-14,40
914,108,서울,2023-08-15,28
915,108,서울,2023-08-16,21
916,108,서울,2023-08-17,28
917,108,서울,2023-08-18,38
918,108,서울,2023-08-19,26
919,108,서울,2023-08-20,26
920,108,서울,2023-08-21,25
921,108,서울,2023-08-22,22
922,108,서울,2023-08-23,10
923,108,서울,2023-08-24,10
924,108,서울,2023-08-25,20
925,108,서울,2023-08-26,38
926,108,서울,2023-08-27,29
927,108,서울,2023-08-28,14
928,108,서울,2023-08-29,16
929,108,서울,2023-08-30,19
930,108,서울,2023-08-31,21
931,108,서울,2023-09-01,26
932,108,서울,2023-09-02,30
933,108,서울,2023-09-03,21
934,108,서울,2023-09-04,20
935,108,서울,2023-09-05,19
936,108,서울,2023-09-06,19
937,108,서울,2023-09-07,18
938,108,서울,2023-09-09,32
939,108,서울,2023-09-10,38
940,108,서울,2023-09-11,29
941,108,서울,2023-09-12,31
942,108,서울,2023-09-13,23
943,108,서울,2023-09-14,10
944,108,서울,2023-09-15,10
945,108,서울,2023-09-16,11
946,108,서울,2023-09-17,17
947,108,서울,2023-09-18,19
948,108,서울,2023-09-19,28
949,108,서울,2023-09-20,22
950,108,서울,2023-09-22,25
951,108,서울,2023-09-23,19
952,108,서울,2023-09-24,13
953,108,서울,2023-09-25,14
954,108,서울,2023-09-27,12
955,108,서울,2023-09-28,49
956,108,서울,2023-09-29,32
957,108,서울,2023-09-30,29
958,108,서울,2023-10-01,28
959,108,서울,2023-10-02,21
960,108,서울,2023-10-03,21
961,108,서울,2023-10-04,22
962,108,서울,2023-10-05,36
963,108,서울,2023-10-06,27
964,108,서울,2023-10-07,24
965,108,서울,2023-10-08,12
966,108,서울,2023-10-09,16
967,108,서울,2023-10-10,29
968,108,서울,2023-10-11,27
969,108,서울,2023-10-12,30
970,108,서울,2023-10-13,38
971,108,서울,2023-10-14,25
972,108,서울,2023-10-15,26
973,108,서울,2023-10-16,46
974,108,서울,2023-10-17,37
975,108,서울,2023-10-18,33
976,108,서울,2023-10-19,30
977,108,서울,2023-10-20,19
978,108,서울,2023-10-21,21
979,108,서울,2023-10-22,27
980,108,서울,2023-10-23,29
981,108,서울,2023-10-24,32
982,108,서울,2023-10-25,34
983,108,서울,2023-10-26,46
984,108,서울,2023-10-27,28
985,108,서울,2023-10-28,36
986,108,서울,2023-10-29,31
987,108,서울,2023-10-30,40
988,108,서울,2023-10-31,43
989,108,서울,2023-11-01,45
990,108,서울,2023-11-02,37
991,108,서울,2023-11-03,31
992,108,서울,2023-11-04,50
993,108,서울,2023-11-05,17
994,108,서울,2023-11-06,18
995,108,서울,2023-11-07,20
996,108,서울,2023-11-08,27
997,108,서울,2023-11-09,29
998,108,서울,2023-11-11,19
999,108,서울,2023-11-12,19
1000,108,서울,2023-11-13,25
1001,108,서울,2023-11-14,32
1002,108,서울,2023-11-15,38
1003,108,서울,2023-11-16,36
1004,108,서울,2023-11-17,18
1005,108,서울,2023-11-18,24
1006,108,서울,2023-11-19,38
1007,108,서울,2023-11-20,33
1008,108,서울,2023-11-21,32
1009,108,서울,2023-11-22,33
1010,108,서울,2023-11-23,92
1011,108,서울,2023-11-24,15
1012,108,서울,2023-11-25,19
1013,108,서울,2023-11-26,25
1014,108,서울,2023-11-27,37
1015,108,서울,2023-11-28,29
1016,108,서울,2023-11-29,18
1017,108,서울,2023-11-30,19
1018,108,서울,2023-12-01,25
1019,108,서울,2023-12-02,33
1020,108,서울,2023-12-03,38
1021,108,서울,2023-12-04,36
1022,108,서울,2023-12-05,35
1023,108,서울,2023-12-06,54
1024,108,서울,2023-12-07,71
1025,108,서울,2023-12-08,96
1026,108,서울,2023-12-09,73
1027,108,서울,2023-12-10,78
1028,108,서울,2023-12-13,14
1029,108,서울,2023-12-16,27
1030,108,서울,2023-12-17,16
1031,108,서울,2023-12-18,14
1032,108,서울,2023-12-19,23
1033,108,서울,2023-12-20,48
1034,108,서울,2023-12-21,23
1035,108,서울,2023-12-22,25
1036,108,서울,2023-12-23,31
1037,108,서울,2023-12-24,27
1038,108,서울,2023-12-25,32
1039,108,서울,2023-12-26,46
1040,108,서울,2023-12-27,72
1041,108,서울,2023-12-28,46
1042,108,서울,2023-12-29,40
1043,108,서울,2023-12-30,31
1044,108,서울,2023-12-31,23
1045,108,서울,2024-01-01,22
1046,108,서울,2024-01-02,38
1047,108,서울,2024-01-03,40
1048,108,서울,2024-01-04,56
1049,108,서울,2024-01-05,77
1050,108,서울,2024-01-06,24
1051,108,서울,2024-01-07,26
1052,108,서울,2024-01-08,24
1053,108,서울,2024-01-09,30
1054,108,서울,2024-01-10,63
1055,108,서울,2024-01-11,56
1056,108,서울,2024-01-12,52
1057,108,서울,2024-01-13,28
1058,108,서울,2024-01-14,31
1059,108,서울,2024-01-15,24
1060,108,서울,2024-01-16,31
1061,108,서울,2024-01-17,27
1062,108,서울,2024-01-18,21
1063,108,서울,2024-01-19,16
1064,108,서울,2024-01-21,18
1065,108,서울,2024-01-22,33
1066,108,서울,2024-01-23,24
1067,108,서울,2024-01-24,28
1068,108,서울,2024-01-25,24
1069,108,서울,2024-01-26,32
1070,108,서울,2024-01-27,42
1071,108,서울,2024-01-28,28
1072,108,서울,2024-01-29,39
1073,108,서울,2024-01-30,52
1074,108,서울,2024-01-31,49
1075,108,서울,2024-02-01,83
1076,108,서울,2024-02-02,40
1077,108,서울,2024-02-03,27
1078,108,서울,2024-02-04,22
1079,108,서울,2024-02-06,16
1080,108,서울,2024-02-07,34
1081,108,서울,2024-02-08,38
1082,108,서울,2024-02-09,33
1083,108,서울,2024-02-10,46
1084,108,서울,2024-02-11,69
1085,108,서울,2024-02-12,64
1086,108,서울,2024-02-13,73
1087,108,서울,2024-02-14,50
1088,108,서울,2024-02-15,18
1089,108,서울,2024-02-16,29
1090,108,서울,2024-02-17,36
1091,108,서울,2024-02-18,25
1092,108,서울,2024-02-19,14
1093,108,서울,2024-02-20,38
1094,108,서울,2024-02-23,11
1095,108,서울,2024-02-24,14
1096,108,서울,2024-02-25,16
1097,108,서울,2024-02-26,32
1098,108,서울,2024-02-27,19
1099,108,서울,2024-02-28,34
1100,108,서울,2024-02-29,52
1101,108,서울,2024-03-01,41
1102,108,서울,2024-03-02,43
1103,108,서울,2024-03-03,116
1104,108,서울,2024-03-04,67
1105,108,서울,2024-03-05,43
1106,108,서울,2024-03-06,14
1107,108,서울,2024-03-07,29
1108,108,서울,2024-03-08,43
1109,108,서울,2024-03-09,35
1110,108,서울,2024-03-10,30
1111,108,서울,2024-03-11,29
1112,108,서울,2024-03-12,27
1113,108,서울,2024-03-13,46
1114,108,서울,2024-03-14,57
1115,108,서울,2024-03-15,39
1116,108,서울,2024-03-16,37
1117,108,서울,2024-03-17,104
1118,108,서울,2024-03-18,27
1119,108,서울,2024-03-19,51
1120,108,서울,2024-03-20,39
1121,108,서울,2024-03-21,35
1122,108,서울,2024-03-22,44
1123,108,서울,2024-03-23,62
1124,108,서울,2024-03-24,40
1125,108,서울,2024-03-28,25
1126,108,서울,2024-03-29,277
1127,108,서울,2024-03-30,104
1128,108,서울,2024-03-31,50
1129,108,서울,2024-04-01,48
1130,108,서울,2024-04-02,54
1131,108,서울,2024-04-03,36
1132,108,서울,2024-04-04,34
1133,108,서울,2024-04-05,44
1134,108,서울,2024-04-06,60
1135,108,서울,2024-04-07,54
1136,108,서울,2024-04-08,50
1137,108,서울,2024-04-09,50
1138,108,서울,2024-04-10,46
1139,108,서울,2024-04-11,52
1140,108,서울,2024-04-12,51
1141,108,서울,2024-04-13,50
1142,108,서울,2024-04-14,44
1143,108,서울,2024-04-15,23
1144,108,서울,2024-04-16,99
1145,108,서울,2024-04-17,152
1146,108,서울,2024-04-18,137
1147,108,서울,2024-04-19,105
1148,108,서울,2024-04-20,70
1149,108,서울,2024-04-21,27
1150,108,서울,2024-04-22,33
1151,108,서울,2024-04-23,22
1152,108,서울,2024-04-24,16
1153,108,서울,2024-04-25,31
1154,108,서울,2024-04-26,70
1155,108,서울,2024-04-27,50
1156,108,서울,2024-04-28,41
1157,108,서울,2024-04-29,47
1158,108,서울,2024-04-30,63
1159,108,서울,2024-05-01,30
1160,108,서울,2024-05-02,39
1161,108,서울,2024-05-03,49
1162,108,서울,2024-05-04,52
1163,108,서울,2024-05-05,24
1164,108,서울,2024-05-07,23
1165,108,서울,2024-05-08,26
1166,108,서울,2024-05-09,35
1167,108,서울,2024-05-10,30
1168,108,서울,2024-05-11,23
1169,108,서울,2024-05-12,75
1170,108,서울,2024-05-13,34
1171,108,서울,2024-05-14,29
1172,108,서울,2024-05-18,28
1173,108,서울,2024-05-19,25
1174,108,서울,2024-05-20,30
1175,108,서울,2024-05-21,40
1176,108,서울,2024-05-22,47
1177,108,서울,2024-05-23,31
1178,108,서울,2024-05-24,34
1179,108,서울,2024-05-25,35
1180,108,서울,2024-05-26,26
1181,108,서울,2024-05-27,28
1182,108,서울,2024-05-28,18
1183,108,서울,2024-05-29,27
1184,108,서울,2024-05-30,27
1185,108,서울,2024-05-31,25
1186,108,서울,2024-06-01,28
1187,108,서울,2024-06-02,22
1188,108,서울,2024-06-04,19
1189,108,서울,2024-06-05,40
1190,108,서울,2024-06-06,43
1191,108,서울,2024-06-07,31
1192,108,서울,2024-06-08,21
1193,108,서울,2024-06-09,24
1194,108,서울,2024-06-10,45
1195,108,서울,2024-06-11,56
1196,108,서울,2024-06-12,32
1197,108,서울,2024-06-13,32
1198,108,서울,2024-06-14,35
1199,108,서울,2024-06-15,26
1200,108,서울,2024-06-16,22
1201,108,서울,2024-06-17,23
1202,108,서울,2024-06-18,27
1203,108,서울,2024-06-19,42
1204,108,서울,2024-06-20,42
1205,108,서울,2024-06-21,42
1206,108,서울,2024-06-22,29
1207,108,서울,2024-06-23,16
1208,108,서울,2024-06-24,50
1209,108,서울,2024-06-25,21
1210,108,서울,2024-06-26,26
1211,108,서울,2024-06-27,32
1212,108,서울,2024-06-28,40
1213,108,서울,2024-06-29,33
1214,108,서울,2024-06-30,21
1215,108,서울,2024-07-01,26
1216,108,서울,2024-07-02,18
1217,108,서울,2024-07-03,25
1218,108,서울,2024-07-04,40
1219,108,서울,2024-07-05,18
1220,108,서울,2024-07-06,28
1221,108,서울,2024-07-07,23
1222,108,서울,2024-07-08,10
1223,108,서울,2024-07-09,16
1224,108,서울,2024-07-10,14
1225,108,서울,2024-07-11,37
1226,108,서울,2024-07-12,37
1227,108,서울,2024-07-13,49
1228,108,서울,2024-07-14,33
1229,108,서울,2024-07-15,13
1230,108,서울,2024-07-16,14
1231,108,서울,2024-07-17,13
1232,108,서울,2024-07-18,11
1233,108,서울,2024-07-19,24
1234,108,서울,2024-07-20,17
1235,108,서울,2024-07-21,18
1236,108,서울,2024-07-25,21
1237,108,서울,2024-07-26,18
1238,108,서울,2024-07-27,18
1239,108,서울,2024-07-28,17
1240,108,서울,2024-07-29,19
1241,108,서울,2024-07-30,22
1242,108,서울,2024-07-31,16
1243,108,서울,2024-08-01,19
1244,108,서울,2024-08-02,26
1245,108,서울,2024-08-03,31
1246,108,서울,2024-08-04,30
1247,108,서울,2024-08-05,30
1248,108,서울,2024-08-06,18
1249,108,서울,2024-08-07,18
1250,108,서울,2024-08-08,19
1251,108,서울,2024-08-09,26
1252,108,서울,2024-08-10,32
1253,108,서울,2024-08-11,29
1254,108,서울,2024-08-12,28
1255,108,서울,2024-08-13,28
1256,108,서울,2024-08-14,26
1257,108,서울,2024-08-15,24
1258,108,서울,2024-08-16,22
1259,108,서울,2024-08-17,25
1260,108,서울,2024-08-18,23
1261,108,서울,2024-08-19,26
1262,108,서울,2024-08-20,26
1263,108,서울,2024-08-21,13
1264,108,서울,2024-08-22,16
1265,108,서울,2024-08-23,28
1266,108,서울,2024-08-24,40
1267,108,서울,2024-08-25,39
1268,108,서울,2024-08-26,35
1269,108,서울,2024-08-27,21
1270,108,서울,2024-08-28,14
1271,108,서울,2024-08-29,12
1272,108,서울,2024-08-30,14
1273,108,서울,2024-08-31,37
1274,108,서울,2024-09-01,30
1275,108,서울,2024-09-02,20
1276,108,서울,2024-09-03,13
1277,108,서울,2024-09-04,22
1278,108,서울,2024-09-05,21
1279,108,서울,2024-09-06,16
1280,108,서울,2024-09-07,23
1281,108,서울,2024-09-08,29
1282,108,서울,2024-09-09,29
1283,108,서울,2024-09-10,29
1284,108,서울,2024-09-11,33
1285,108,서울,2024-09-13,15
1286,108,서울,2024-09-14,14
1287,108,서울,2024-09-15,15
1288,108,서울,2024-09-17,15
1289,108,서울,2024-09-18,21
1290,108,서울,2024-09-19,23
1291,108,서울,2024-09-20,16
1292,108,서울,2024-09-25,18
1293,108,서울,2024-09-26,18
1294,108,서울,2024-09-28,13
1295,108,서울,2024-09-29,11
1296,108,서울,2024-09-30,18
1297,108,서울,2024-10-01,15
1298,108,서울,2024-10-02,18
1299,108,서울,2024-10-03,21
1300,108,서울,2024-10-04,23
1301,108,서울,2024-10-05,25
1302,108,서울,2024-10-06,21
1303,108,서울,2024-10-07,39
1304,108,서울,2024-10-08,47
1305,108,서울,2024-10-09,18
1306,108,서울,2024-10-10,23
1307,108,서울,2024-10-11,34
1308,108,서울,2024-10-12,35
1309,108,서울,2024-10-13,28
1310,108,서울,2024-10-14,20
1311,108,서울,2024-10-15,21
1312,108,서울,2024-10-16,38
1313,108,서울,2024-10-17,39
1314,108,서울,2024-10-18,19
1315,108,서울,2024-10-21,25
1316,108,서울,2024-10-22,11
1317,108,서울,2024-10-24,27
1318,108,서울,2024-10-25,29
1319,108,서울,2024-10-26,26
1320,108,서울,2024-10-27,27
1321,108,서울,2024-10-28,38
1322,108,서울,2024-10-30,28
