,date,bus_total_passenger,bus_commute_passenger,bus_other_passenger,train_total_passenger,train_commute_passenger,train_other_passenger,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),season,year,fd_grade,p_grade,s_grade,at_grade,day_type
1342,2024-09-04,5269252.0,2218245.0,3051007.0,5777514.0,2689499.0,3088015.0,22.0,27.9,23.2,33.3,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1343,2024-09-05,5182265.0,2180071.0,3002194.0,5783870.0,2668548.0,3115322.0,21.0,26.3,25.6,28.8,6.9,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekday
1344,2024-09-06,5242472.0,2137544.0,3104928.0,5932838.0,2621818.0,3311020.0,16.0,24.0,23.3,25.7,0.7,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekday
1345,2024-09-07,4047933.0,1214038.0,2833895.0,4353836.0,1276482.0,3077354.0,23.0,26.5,22.8,31.3,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1346,2024-09-08,3046368.0,900571.0,2145797.0,3090188.0,930070.0,2160118.0,29.0,27.2,22.6,32.8,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1347,2024-09-09,5171096.0,2192895.0,2978201.0,5611874.0,2665502.0,2946372.0,29.0,28.5,24.1,34.1,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1348,2024-09-10,5335393.0,2258019.0,3077374.0,5791397.0,2718680.0,3072717.0,29.0,29.4,25.6,33.9,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1349,2024-09-11,5338460.0,2232124.0,3106336.0,5746927.0,2668719.0,3078208.0,33.0,29.0,25.4,34.6,0.4,0.0,Fall,2024,Normal,Light,No_Snow,Warm,Weekday
1350,2024-09-12,5180929.0,2192556.0,2988373.0,5658750.0,2636983.0,3021767.0,28.84090909090909,25.4,24.8,27.1,32.7,0.0,Fall,2024,Good,Moderate,No_Snow,Warm,Weekday
1351,2024-09-13,5272542.0,2017306.0,3255236.0,5741454.0,2271716.0,3469738.0,15.0,25.9,24.2,28.0,7.6,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekday
1352,2024-09-14,3555837.0,1048001.0,2507836.0,3441599.0,1035652.0,2405947.0,14.0,28.0,25.2,32.2,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1353,2024-09-15,2754649.0,812894.0,1941755.0,2629850.0,798039.0,1831811.0,15.0,27.5,24.2,32.4,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1354,2024-09-16,2196299.0,629503.0,1566796.0,2115069.0,621790.0,1493279.0,28.84090909090909,26.8,21.3,32.2,9.5,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekend
1355,2024-09-17,1929347.0,569384.0,1359963.0,1883438.0,539423.0,1344015.0,15.0,28.6,25.8,33.2,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1356,2024-09-18,2428378.0,698669.0,1729709.0,2370817.0,701785.0,1669032.0,21.0,29.4,26.5,33.6,0.7,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekend
1357,2024-09-19,4930824.0,2072067.0,2858757.0,5183013.0,2427019.0,2755994.0,23.0,29.1,25.6,32.6,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1358,2024-09-20,4943369.0,2052648.0,2890721.0,5447123.0,2460482.0,2986641.0,16.0,25.0,17.9,28.6,54.5,0.0,Fall,2024,Good,Heavy,No_Snow,Warm,Weekday
1359,2024-09-21,3647724.0,1077606.0,2570118.0,3952508.0,1134205.0,2818303.0,28.84090909090909,19.3,17.1,21.9,27.0,0.0,Fall,2024,Good,Moderate,No_Snow,Warm,Weekend
1360,2024-09-22,3024038.0,873720.0,2150318.0,3175700.0,924194.0,2251506.0,28.84090909090909,21.0,16.9,26.7,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1361,2024-09-23,5047396.0,2135251.0,2912145.0,5705354.0,2692120.0,3013234.0,28.84090909090909,20.8,16.6,26.1,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1362,2024-09-24,5145326.0,2163513.0,2981813.0,5851884.0,2721870.0,3130014.0,28.84090909090909,21.0,15.6,26.9,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1363,2024-09-25,5216781.0,2168138.0,3048643.0,5879718.0,2700623.0,3179095.0,18.0,23.3,18.6,27.3,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1364,2024-09-26,5197727.0,2158532.0,3039195.0,5877262.0,2691525.0,3185737.0,18.0,23.6,21.1,28.0,1.2,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekday
1365,2024-09-27,5315969.0,2137677.0,3178292.0,6121264.0,2665393.0,3455871.0,28.84090909090909,22.7,19.1,28.0,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1366,2024-09-28,4020028.0,1200482.0,2819546.0,4527911.0,1331331.0,3196580.0,13.0,23.2,19.2,27.9,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1367,2024-09-29,3089509.0,916728.0,2172781.0,3233332.0,974252.0,2259080.0,11.0,23.5,19.1,29.0,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1368,2024-09-30,5113263.0,2111608.0,3001655.0,5738255.0,2642391.0,3095864.0,18.0,23.0,18.3,28.5,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1369,2024-10-01,3302245.0,1056429.0,2245816.0,3596544.0,1117782.0,2478762.0,15.0,18.3,13.3,21.7,2.5,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekend
1370,2024-10-02,5143458.0,2115354.0,3028104.0,5870114.0,2661652.0,3208462.0,18.0,14.9,11.6,19.9,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Mild,Weekday
1371,2024-10-03,3288235.0,959373.0,2328862.0,3612699.0,1060124.0,2552575.0,21.0,16.4,10.8,22.5,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1372,2024-10-04,4971200.0,1923615.0,3047585.0,5677691.0,2407752.0,3269939.0,23.0,17.6,11.9,24.2,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1373,2024-10-05,4009166.0,1160477.0,2848689.0,4656639.0,1349850.0,3306789.0,25.0,17.5,11.6,24.4,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1374,2024-10-06,2827164.0,816767.0,2010397.0,3048040.0,901433.0,2146607.0,21.0,15.4,12.3,17.9,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1375,2024-10-07,4954297.0,2091535.0,2862762.0,5624376.0,2650370.0,2974006.0,39.0,16.9,14.0,20.7,0.0,0.0,Fall,2024,Normal,Dry,No_Snow,Warm,Weekday
1376,2024-10-08,5186875.0,2154899.0,3031976.0,5936202.0,2723203.0,3212999.0,47.0,17.7,12.7,23.9,0.0,0.0,Fall,2024,Normal,Dry,No_Snow,Warm,Weekday
1377,2024-10-09,3318992.0,973022.0,2345970.0,3503642.0,1049066.0,2454576.0,18.0,18.8,13.9,24.4,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1378,2024-10-10,5086111.0,2126163.0,2959948.0,5798542.0,2682560.0,3115982.0,23.0,18.8,15.3,24.1,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1379,2024-10-11,5201113.0,2102279.0,3098834.0,6074669.0,2665527.0,3409142.0,34.0,18.6,13.9,24.4,0.0,0.0,Fall,2024,Normal,Dry,No_Snow,Warm,Weekday
1380,2024-10-12,3961409.0,1183842.0,2777567.0,4441273.0,1328881.0,3112392.0,35.0,18.3,13.4,24.7,0.0,0.0,Fall,2024,Normal,Dry,No_Snow,Warm,Weekend
1381,2024-10-13,3000092.0,875593.0,2124499.0,3256587.0,977731.0,2278856.0,28.0,18.3,12.6,22.6,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1382,2024-10-14,4919274.0,2073152.0,2846122.0,5621760.0,2634754.0,2987006.0,20.0,19.3,17.6,21.5,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1383,2024-10-15,5019363.0,2133408.0,2885955.0,5729145.0,2686966.0,3042179.0,21.0,19.2,17.6,21.9,0.5,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekday
1384,2024-10-16,5096222.0,2120670.0,2975552.0,5811682.0,2675347.0,3136335.0,38.0,18.2,14.4,24.2,0.0,0.0,Fall,2024,Normal,Dry,No_Snow,Warm,Weekday
1385,2024-10-17,5067032.0,2103333.0,2963699.0,5848320.0,2674496.0,3173824.0,39.0,19.0,13.8,25.7,0.0,0.0,Fall,2024,Normal,Dry,No_Snow,Warm,Weekday
1386,2024-10-18,4922654.0,2038543.0,2884111.0,5740164.0,2561602.0,3178562.0,19.0,17.4,16.2,18.8,47.1,0.0,Fall,2024,Good,Moderate,No_Snow,Warm,Weekday
1387,2024-10-19,3880878.0,1158700.0,2722178.0,4369429.0,1301352.0,3068077.0,28.84090909090909,16.6,12.4,21.1,1.0,0.0,Fall,2024,Good,Light,No_Snow,Warm,Weekend
1388,2024-10-20,3077188.0,909599.0,2167589.0,3330017.0,1003008.0,2327009.0,28.84090909090909,13.4,10.5,17.8,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Mild,Weekend
1389,2024-10-21,4908376.0,2072680.0,2835696.0,5601298.0,2628444.0,2972854.0,25.0,14.8,9.7,19.3,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Mild,Weekday
1390,2024-10-22,4884513.0,2112797.0,2771716.0,5591486.0,2651882.0,2939604.0,11.0,15.5,14.9,16.6,20.6,0.0,Fall,2024,Good,Moderate,No_Snow,Warm,Weekday
1391,2024-10-23,5041394.0,2110361.0,2931033.0,5810453.0,2674003.0,3136450.0,28.84090909090909,12.7,9.4,15.5,2.3,0.0,Fall,2024,Good,Light,No_Snow,Mild,Weekday
1392,2024-10-24,5024275.0,2089796.0,2934479.0,5857575.0,2675879.0,3181696.0,27.0,12.5,7.1,18.4,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Mild,Weekday
1393,2024-10-25,5183112.0,2064377.0,3118735.0,6077760.0,2618610.0,3459150.0,29.0,14.9,8.7,21.5,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Mild,Weekday
1394,2024-10-26,4026928.0,1194663.0,2832265.0,4561254.0,1356948.0,3204306.0,26.0,17.0,10.7,24.0,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1395,2024-10-27,2991012.0,860873.0,2130139.0,3490702.0,979266.0,2511436.0,27.0,16.0,14.0,18.8,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekend
1396,2024-10-28,4900706.0,2052646.0,2848060.0,5645227.0,2635818.0,3009409.0,38.0,15.7,12.3,20.4,0.0,0.0,Fall,2024,Normal,Dry,No_Snow,Warm,Weekday
1397,2024-10-29,5017336.0,2095851.0,2921485.0,5796770.0,2691367.0,3105403.0,28.84090909090909,15.0,13.4,18.3,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
1398,2024-10-30,5092649.0,2111786.0,2980863.0,5873424.0,2692693.0,3180731.0,28.0,15.7,11.4,21.4,0.0,0.0,Fall,2024,Good,Dry,No_Snow,Warm,Weekday
