STA_LOC,RENT_NM,STAT_DATA,RENT_CNT,RTN_CNT,START_INDEX,END_INDEX,RNUM
성북구,1365. 선잠단지 앞,2024-01-01,1,1,0,0,387
성북구,1366. 일신초등학교 옆,2024-01-01,4,4,0,0,388
성북구,1367. 길음문화복합미디어센터,2024-01-01,3,2,0,0,389
성북구,1368. 성신여대입구 교차로,2024-01-01,9,14,0,0,390
도봉구,1729. 도봉한신아파트 버스정류장,2024-01-01,26,21,0,0,391
도봉구,1730. 도봉산역 교차로 앞,2024-01-01,7,7,0,0,392
도봉구,1731. 도봉고등학교 맞은편,2024-01-01,6,3,0,0,393
도봉구,1732. 방학역사거리,2024-01-01,12,8,0,0,394
도봉구,1733. 방학사거리 (봄마당 앞),2024-01-01,7,7,0,0,395
도봉구,1734. 쌍문현대1차아파트 108동 앞,2024-01-01,19,8,0,0,396
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",2024-01-01,15,19,0,0,397
도봉구,1736. 버스정류장 앞,2024-01-01,7,10,0,0,398
도봉구,1737. 신창시장,2024-01-01,26,22,0,0,399
중구,331. 을지로2가 사거리 북측,2024-01-01,9,4,0,0,400
도봉구,1738. 창동주공17단지 상가앞,2024-01-01,26,22,0,0,401
노원구,1683. 노원문화예술회관,2024-01-01,20,29,0,0,402
노원구,1684. 태릉입구역 5번출구,2024-01-01,38,34,0,0,403
노원구,1685. 불암고등학교 앞 횡단보도,2024-01-01,22,24,0,0,404
노원구,1686. 상계주공10단지 종합상가 앞,2024-01-01,26,31,0,0,405
은평구,958. 본 서부병원 버스정류장(은평 세무서 방면),2024-01-01,17,16,0,0,406
은평구,959. 구파발10단지 인근,2024-01-01,5,11,0,0,407
은평구,960. 구파발역 환승센터,2024-01-01,8,10,0,0,408
은평구,961. 불광역 9번 출구,2024-01-01,35,34,0,0,409
은평구,962. 은평뉴타운 힐데스하임,2024-01-01,22,22,0,0,410
은평구,963. 불광롯데캐슬아파트 앞,2024-01-01,12,12,0,0,411
은평구,964. 북한산힐스테이트 7차아파트,2024-01-01,8,7,0,0,412
은평구,965. 서울특별시 은평병원,2024-01-01,4,4,0,0,413
은평구,967. 서울혁신파크2,2024-01-01,2,3,0,0,414
은평구,968. 은평뉴타운 상림마을 13단지,2024-01-01,2,2,0,0,415
서대문구,3103. 홍제삼거리 북측,2024-01-01,18,20,0,0,416
서대문구,3104. e편한세상 신촌4단지 앞,2024-01-01,10,12,0,0,417
서대문구,3105. 홍은센트레빌 아파트 앞,2024-01-01,3,3,0,0,418
마포구,432. 마포중앙도서관,2024-01-01,5,2,0,0,419
양천구,754. 목동1단지아파트 118동 앞,2024-01-01,55,57,0,0,420
양천구,755. 목동1단지아파트 상가 앞,2024-01-01,53,55,0,0,421
양천구,756. 목동주차장,2024-01-01,25,27,0,0,422
양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,2024-01-01,6,6,0,0,423
양천구,758. 한사랑교회 앞,2024-01-01,25,35,0,0,424
마포구,111. 상수역 2번출구 앞,2024-01-01,6,6,0,0,425
종로구,334. 종로3가역 2번출구 뒤,2024-01-01,28,14,0,0,426
양천구,759. 보아스아파트 앞,2024-01-01,8,13,0,0,427
양천구,760. 잣절보도육교 아래,2024-01-01,9,7,0,0,428
양천구,762. 오목로 무중력지대 앞,2024-01-01,9,7,0,0,429
양천구,763. 목동11단지 아파트,2024-01-01,24,29,0,0,430
강서구,1169. 염창역 1번 출구,2024-01-01,27,27,0,0,431
강서구,1170. 강서구보건소,2024-01-01,26,12,0,0,432
강서구,1171. 염창동 새마을금고 건너편,2024-01-01,16,15,0,0,433
강서구,1172. 가양3동 주민센터,2024-01-01,20,24,0,0,434
종로구,335. 종로3가역 15번출구 앞,2024-01-01,10,9,0,0,435
강서구,1173. 강서구청사거리(SH타워),2024-01-01,35,47,0,0,436
강서구,1174. 강서구청사거리(부민병원),2024-01-01,19,14,0,0,437
강서구,1175. 대한항공 인력개발센터,2024-01-01,24,16,0,0,438
강서구,1177. 수명중․고교,2024-01-01,23,24,0,0,439
강서구,1178. 개화산역 2번 출구,2024-01-01,21,19,0,0,440
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,2024-01-01,38,43,0,0,441
강서구,1181. 농수산식품공사 (강서지사),2024-01-01,2,1,0,0,442
강서구,1182. KBS 스포츠월드,2024-01-01,44,49,0,0,443
중구,336. 충무로역 6번출구 앞,2024-01-01,8,9,0,0,444
강서구,1183. 강서대학교,2024-01-01,5,2,0,0,445
구로구,1986. 태평양물산,2024-01-01,36,35,0,0,446
구로구,1987. 개봉아이파크아파트 앞,2024-01-01,17,20,0,0,447
구로구,1988. 고척LIGA아파트 앞,2024-01-01,31,30,0,0,448
구로구,1991. 오류동역 맞은편,2024-01-01,34,33,0,0,449
구로구,1992. 구로구배드민턴실내체육관 앞,2024-01-01,8,8,0,0,450
구로구,1993. 금강수목원아파트 앞,2024-01-01,6,6,0,0,451
구로구,1994. 삼성전자 물류센터 앞,2024-01-01,19,25,0,0,452
종로구,337. 창경궁 입구,2024-01-01,7,4,0,0,453
구로구,1996. 구일역 1번 출입구 앞,2024-01-01,38,32,0,0,454
금천구,1853. 서울디자인직업전문학교 앞,2024-01-01,2,10,0,0,455
금천구,1854. 가산아네스트 오피스텔 앞,2024-01-01,10,5,0,0,456
금천구,1855. 성지아파트 옆 도로변,2024-01-01,4,4,0,0,457
금천구,1856. 모두의학교,2024-01-01,11,11,0,0,458
금천구,1857. 주공14단지,2024-01-01,5,3,0,0,459
영등포구,280. 양평동6차현대아파트 앞,2024-01-01,53,49,0,0,460
종로구,338. 세운스퀘어 앞,2024-01-01,21,11,0,0,461
영등포구,281. 대림신동아아파트 앞,2024-01-01,18,19,0,0,462
영등포구,282. 신한은행 대림동지점,2024-01-01,12,17,0,0,463
동작구,2066. 양문교회 앞,2024-01-01,29,18,0,0,464
동작구,2067. 보라매역․동작세무서 버스정류장(강남중학교방면),2024-01-01,23,22,0,0,465
동작구,2070. 노량진역 2번 출구 앞,2024-01-01,27,35,0,0,466
관악구,2177. 신대방역 2번 출구,2024-01-01,104,107,0,0,467
관악구,2178. 서울대학교 정문,2024-01-01,5,6,0,0,468
관악구,2179. 양녕로 입구,2024-01-01,19,17,0,0,469
종로구,339. 종로4가 사거리,2024-01-01,9,4,0,0,470
서초구,2501. 서초 포레스타5단지,2024-01-01,5,10,0,0,471
서초구,2502. 서초역1번출구 앞,2024-01-01,3,7,0,0,472
서초구,2503. 반포1동 서초빌딩 앞,2024-01-01,11,10,0,0,473
서초구,2504. 신사역 4번출구 뒤,2024-01-01,9,9,0,0,474
서초구,2505. 우성아파트사거리 (기업은행앞),2024-01-01,15,17,0,0,475
서초구,2506. LG유플러스 (방배사옥),2024-01-01,2,1,0,0,476
강남구,2389. 경기여자고등학교 후문 (삼성로3길 입구),2024-01-01,5,8,0,0,477
종로구,340. 혜화동 로터리,2024-01-01,17,29,0,0,478
강남구,2390. 구룡마을 입구 (래미안블레스티지 아파트),2024-01-01,12,12,0,0,479
강남구,2392. 구룡산 입구 (구룡산 서울둘레길 입구),2024-01-01,1,0,0,0,480
강남구,2393. 구룡사 앞 교차로 (보도육교),2024-01-01,2,2,0,0,481
강남구,2394. 개포래미안포레스트아파트 107동 앞,2024-01-01,18,16,0,0,482
강남구,2396. 영동3교 북단(우성캐릭터 앞 보도),2024-01-01,8,6,0,0,483
강남구,2398. 더라움,2024-01-01,1,1,0,0,484
종로구,341. 혜화역 3번출구 뒤,2024-01-01,12,12,0,0,485
강남구,2401. 밀알학교 입구 (삼성서울병원 입구),2024-01-01,3,5,0,0,486
강남구,2403. 공무원연금매점 교차로 (개포주공9단지 입구),2024-01-01,17,24,0,0,487
강남구,2404. 대모산입구역 4번 출구 앞,2024-01-01,27,27,0,0,488
강남구,2405. 청담공원앞 교차로,2024-01-01,10,4,0,0,489
강남구,2406. 논현동 광명빌딩 앞,2024-01-01,6,3,0,0,490
강남구,2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞),2024-01-01,11,8,0,0,491
강남구,2408. 강남한양수자인아파트,2024-01-01,11,11,0,0,492
송파구,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,2024-01-01,7,9,0,0,493
종로구,342. 대학로 마로니에공원,2024-01-01,29,35,0,0,494
송파구,1291. 서울체육고등학교 앞,2024-01-01,10,10,0,0,495
송파구,1293. 석촌호수 서호 사거리,2024-01-01,45,50,0,0,496
송파구,1295. 잠실역 8번출구,2024-01-01,60,57,0,0,497
송파구,1296. 석촌호수교차로 (송파나루근린공원 앞),2024-01-01,18,15,0,0,498
송파구,1297. 석촌호수교차로(동호 팔각정 앞),2024-01-01,81,47,0,0,499
송파구,1299. 송파소방서 (방이119안전센터),2024-01-01,9,8,0,0,500
송파구,1300. 오륜사거리,2024-01-01,8,5,0,0,501
종로구,343. 힐스테이트창경궁 아파트 앞,2024-01-01,7,13,0,0,502
송파구,2601. 석촌호수 아뜰리에,2024-01-01,34,43,0,0,503
송파구,2603. 송파 글마루 도서관,2024-01-01,7,2,0,0,504
강동구,1053. 동명근린공원 진입로 (아리수로),2024-01-01,6,7,0,0,505
강동구,1054. 말우물 어린이 공원,2024-01-01,5,7,0,0,506
강동구,1056. 강일리버파크 7~11단지,2024-01-01,7,5,0,0,507
강동구,1057. 능골근린공원,2024-01-01,3,4,0,0,508
성동구,3525. 금호스포츠센터앞,2024-01-01,9,23,0,0,509
마포구,112. 극동방송국 앞,2024-01-01,20,26,0,0,510
종로구,344. 성균관대 E하우스 앞,2024-01-01,9,16,0,0,511
광진구,3528. 광진정보도서관,2024-01-01,13,20,0,0,512
광진구,3529. 어린이대공원정문,2024-01-01,15,12,0,0,513
종로구,452. 동대문 종합시장 버스정류장,2024-01-01,12,8,0,0,514
종로구,453. 종로오가 지하쇼핑센터 14번출구,2024-01-01,27,21,0,0,515
종로구,454. 종로2가 버스정류장 (종각방향),2024-01-01,14,16,0,0,516
종로구,455. 종로6가역 버스정류장(동대문 방향),2024-01-01,8,4,0,0,517
종로구,456. 숭인2동 주민센터 입구,2024-01-01,30,39,0,0,518
종로구,345. 서울보증보험본사 앞,2024-01-01,6,5,0,0,519
종로구,457. 종로꽃시장 입구 옆,2024-01-01,12,16,0,0,520
종로구,458. 광화문역 5번출구,2024-01-01,40,32,0,0,521
용산구,845. 용산 선인상가,2024-01-01,5,9,0,0,522
성동구,3530. 왕십리자이아파트 후문(삼거리),2024-01-01,5,5,0,0,523
성동구,3531. 논골사거리(금호도서관 입구),2024-01-01,1,1,0,0,524
성동구,3532. 왕십리KCC스위첸아파트,2024-01-01,2,2,0,0,525
중구,346. 맥스타일 앞,2024-01-01,34,16,0,0,526
강동구,1060. 천일초교 사거리,2024-01-01,9,9,0,0,527
강동구,1061. 천호초교 입구 사거리(일주빌딩),2024-01-01,19,19,0,0,528
강동구,1062. 고덕숲 아이파크 2,2024-01-01,1,1,0,0,529
강동구,1058. 고덕숲 아이파크 1,2024-01-01,3,4,0,0,530
동대문구,661. 경희대학교 청운관,2024-01-01,9,10,0,0,531
강동구,1059. 래미안 강동팰리스(102동),2024-01-01,11,8,0,0,532
송파구,2604. 풍납토성 서성벽터A,2024-01-01,20,20,0,0,533
동대문구,656. 영휘원 교차로,2024-01-01,9,13,0,0,534
동대문구,657. 동대문롯데캐슬아파트 앞,2024-01-01,35,31,0,0,535
중구,347. 동대문역사문화공원역 9번출구 앞,2024-01-01,24,12,0,0,536
동대문구,659. 제기동역 1번출구,2024-01-01,32,33,0,0,537
동대문구,660. 동의보감타워,2024-01-01,42,30,0,0,538
성북구,1370. 복자사랑 피정의 집,2024-01-01,6,3,0,0,539
성북구,1372. KEB은행 고대점,2024-01-01,14,8,0,0,540
성북구,1373. 성북구보건소 건너편,2024-01-01,6,8,0,0,541
도봉구,1741. 제일강산수산입구,2024-01-01,20,13,0,0,542
노원구,1688. 마들역 7번출구,2024-01-01,22,14,0,0,543
노원구,1689. 마들역 3번출구,2024-01-01,23,19,0,0,544
노원구,1690. 도봉운전면허시험장 버스정류장 옆,2024-01-01,12,9,0,0,545
노원구,1691. 노원정보도서관,2024-01-01,9,9,0,0,546
강서구,1184. 마곡13단지,2024-01-01,44,70,0,0,547
강서구,1185. 등촌9단지,2024-01-01,27,34,0,0,548
강서구,1186. 송정중학교,2024-01-01,18,14,0,0,549
금천구,"1858. 500번,507번 버스 종점 앞",2024-01-01,2,2,0,0,550
영등포구,283. 아크로타워 스퀘어(영등포시장),2024-01-01,41,58,0,0,551
종로구,349. 어린이도서관,2024-01-01,15,17,0,0,552
영등포구,284. 센트럴 푸르지오 시티 앞,2024-01-01,47,49,0,0,553
영등포구,285. 콤텍시스템 앞,2024-01-01,13,11,0,0,554
영등포구,286. 우성아파트 교차로,2024-01-01,18,15,0,0,555
영등포구,287. 영등포전화국사거리 (서강어린이공원),2024-01-01,33,39,0,0,556
서초구,2508. 양재이스타빌 앞,2024-01-01,15,19,0,0,557
서초구,2509. 심산기념문화센터,2024-01-01,4,5,0,0,558
송파구,2605. 복정역 1번 출구 앞,2024-01-01,11,17,0,0,559
송파구,2606. 위례동주민센터 맞은편 근린공원,2024-01-01,18,18,0,0,560
광진구,3533. 건대입구역 사거리(롯데백화점),2024-01-01,109,121,0,0,561
광진구,3534. 건대입구역 5번출구 뒤,2024-01-01,90,96,0,0,562
광진구,3536. 중앙농협(자양동),2024-01-01,38,42,0,0,563
광진구,3537. 아차산 휴먼시아 아파트 옆,2024-01-01,11,8,0,0,564
강북구,1546. 송천동우체국,2024-01-01,6,4,0,0,565
동작구,2069. 숭실대 입구역3번 출구 앞,2024-01-01,9,1,0,0,566
중구,433. 을지로입구역 2번출구,2024-01-01,18,10,0,0,567
중구,434. 신당 래미안 버스정류장,2024-01-01,0,1,0,0,568
종로구,351. 청운초교 앞 삼거리,2024-01-01,7,8,0,0,569
중구,435. SK 남산빌딩,2024-01-01,2,1,0,0,570
동대문구,663. 외대앞역 3번출구,2024-01-01,15,16,0,0,571
노원구,1692. 온곡초교 교차로,2024-01-01,20,23,0,0,572
은평구,971. 역촌 센트레빌 아파트,2024-01-01,1,1,0,0,573
마포구,436. 이대역 5번출구,2024-01-01,14,7,0,0,574
강서구,1187. 강서수산물도매시장,2024-01-01,13,21,0,0,575
영등포구,288. 쌍용예가(구청별관),2024-01-01,19,26,0,0,576
관악구,2183. 동방1교,2024-01-01,27,16,0,0,577
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),2024-01-01,7,6,0,0,578
종로구,352. 중앙고입구 삼거리,2024-01-01,2,3,0,0,579
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),2024-01-01,7,5,0,0,580
송파구,2608. 송파구청,2024-01-01,113,92,0,0,581
송파구,2609. 보성중고등학교 후문 앞,2024-01-01,1,1,0,0,582
송파구,2611. 송파지역자활센터 뒤,2024-01-01,41,39,0,0,583
송파구,2612. 광평교사거리 인근,2024-01-01,0,1,0,0,584
강동구,3539. 서원마을,2024-01-01,2,1,0,0,585
강동구,1084. 윤선생빌딩(JYP사옥),2024-01-01,37,25,0,0,586
강서구,1193. 마곡센트럴타워 1차,2024-01-01,29,30,0,0,587
강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",2024-01-01,55,56,0,0,588
종로구,353. 재동초교 앞 삼거리,2024-01-01,12,10,0,0,589
마포구,437. 대흥역 1번출구,2024-01-01,17,21,0,0,590
마포구,438. 성산2-1 공영주차장,2024-01-01,35,29,0,0,591
강서구,1199. 우장산역 3번출구,2024-01-01,48,22,0,0,592
강서구,1200. 개화광역환승센터,2024-01-01,9,7,0,0,593
구로구,1998. 고척교 교차로,2024-01-01,12,12,0,0,594
영등포구,289. 대림3동사거리,2024-01-01,23,23,0,0,595
영등포구,290. 새말소공원,2024-01-01,38,43,0,0,596
영등포구,291. 문래동 하이테크 시티,2024-01-01,24,26,0,0,597
서대문구,117. 홍은사거리,2024-01-01,34,40,0,0,598
종로구,354. 포르투갈 대사관 앞,2024-01-01,16,16,0,0,599
영등포구,292. 영일 어린이공원,2024-01-01,17,20,0,0,600
영등포구,293. 충북 미래관,2024-01-01,46,50,0,0,601
관악구,2184. 구암초등학교 버스정류장,2024-01-01,1,1,0,0,602
강남구,2411. 세곡동 성당,2024-01-01,5,8,0,0,603
강남구,2412. 일원1동 주민센터,2024-01-01,13,16,0,0,604
송파구,2613. 잠실나들목,2024-01-01,11,22,0,0,605
송파구,2614. 가락고등학교 앞,2024-01-01,3,4,0,0,606
송파구,2615. 테라타워2,2024-01-01,18,15,0,0,607
강서구,1188. 롯데중앙연구소,2024-01-01,2,4,0,0,608
강서구,1190. 마곡역 교차로(2번출구),2024-01-01,10,7,0,0,609
종로구,355. 서울사대부설초등학교 앞,2024-01-01,15,11,0,0,610
강서구,1192. 마곡수명산파크 209동 건너편,2024-01-01,36,42,0,0,611
강서구,1195. 코오롱One&Only타워,2024-01-01,11,12,0,0,612
강서구,1196. 서울식물원(문화센터) 건너편,2024-01-01,0,4,0,0,613
강서구,1197. 엠펠리체 호텔 건너편,2024-01-01,35,42,0,0,614
강서구,1198. LG 사이언스파크,2024-01-01,2,3,0,0,615
송파구,2616. 거여동 사거리,2024-01-01,4,2,0,0,616
송파구,2617. 가락삼환아파트 앞,2024-01-01,3,2,0,0,617
강서구,2701. 마곡나루역 5번출구 뒤편,2024-01-01,80,66,0,0,618
송파구,2621. 한성백제역 2번 출구,2024-01-01,44,52,0,0,619
종로구,356. KT혜화지사 앞,2024-01-01,15,13,0,0,620
송파구,2622. 올림픽공원역 3번출구,2024-01-01,65,56,0,0,621
용산구,846. 용산중학교,2024-01-01,17,12,0,0,622
광진구,3542. 래미안 구의파크 스위트,2024-01-01,49,45,0,0,623
성북구,1375. 생명의 전화 종합복지관 앞 교차로,2024-01-01,22,23,0,0,624
강북구,1547. 꿈의숲 롯데캐슬,2024-01-01,6,1,0,0,625
강북구,1548. 북서울 꿈의숲 서문,2024-01-01,6,5,0,0,626
도봉구,1742. 북한산 코오롱 하늘채,2024-01-01,21,30,0,0,627
강서구,2702. 마곡 엠밸리2단지,2024-01-01,22,23,0,0,628
송파구,2618. 삼전역 1번출구,2024-01-01,32,36,0,0,629
송파구,2619. 석촌고분역 4번출구,2024-01-01,40,42,0,0,630
종로구,358. 성균관대입구 사거리 A,2024-01-01,16,19,0,0,631
송파구,2620. 송파나루역 4번 출구옆,2024-01-01,91,104,0,0,632
양천구,765. 오목교역 3번출구,2024-01-01,116,110,0,0,633
구로구,1999. 수궁동 성당 주변,2024-01-01,8,12,0,0,634
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,2024-01-01,29,18,0,0,635
금천구,1859. 대륭테크노타운 18차,2024-01-01,1,4,0,0,636
서초구,2510. JW타워,2024-01-01,1,1,0,0,637
양천구,766. 신목동역 3번출구,2024-01-01,14,17,0,0,638
서초구,2511. 이수역 6번출구 앞,2024-01-01,13,9,0,0,639
종로구,359. 원남동사거리,2024-01-01,7,5,0,0,640
노원구,1693. 원자력 병원,2024-01-01,5,4,0,0,641
동작구,2071. 대림아파트 후문 상가 옆,2024-01-01,7,2,0,0,642
성북구,1377. 한국과학기술연구원 북문,2024-01-01,1,3,0,0,643
종로구,361. 동묘앞역 1번출구 뒤,2024-01-01,66,60,0,0,644
종로구,462. 신영동삼거리(북악터널방향),2024-01-01,1,1,0,0,645
구로구,2801. 대륭포스트타워1차,2024-01-01,19,15,0,0,646
마포구,440. 하늘공원 입구,2024-01-01,33,34,0,0,647
종로구,464. 삼청동 골목,2024-01-01,11,9,0,0,648
관악구,2185. 대학동 고시촌,2024-01-01,13,18,0,0,649
동대문구,664. 서울시립대 건설공학관,2024-01-01,2,3,0,0,650
종로구,362. 청계8가사거리 A,2024-01-01,26,34,0,0,651
광진구,3543. 세종대학교(학술정보원),2024-01-01,3,3,0,0,652
중구,441.염천교사거리,2024-01-01,5,3,0,0,653
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),2024-01-01,8,6,0,0,654
강동구,1064.중앙보훈병원역 1번출구,2024-01-01,9,3,0,0,655
강동구,1065.보훈병원 후문옆(더 원커피),2024-01-01,2,3,0,0,656
강동구,1066.생태공원앞 교차로(조명탑),2024-01-01,4,4,0,0,657
강동구,1067.한영중고앞사거리,2024-01-01,5,7,0,0,658
강동구,1068.명일파출소,2024-01-01,10,5,0,0,659
중구,442.서울역 서부,2024-01-01,8,4,0,0,660
중구,443.호암아트홀,2024-01-01,7,0,0,0,661
종로구,363. 신설동역 11번출구 뒤,2024-01-01,28,33,0,0,662
중구,445.대한상공회의소,2024-01-01,33,13,0,0,663
중구,466.롯데호텔,2024-01-01,7,5,0,0,664
중구,467.한국은행,2024-01-01,2,1,0,0,665
중구,468.웨스틴 조선호텔,2024-01-01,7,10,0,0,666
중구,469.회현역 1번출구,2024-01-01,3,3,0,0,667
중구,470.회현역 7번출구,2024-01-01,1,2,0,0,668
중구,471.회현사거리 남측,2024-01-01,6,5,0,0,669
중구,472.삼일교(시그니쳐 타워),2024-01-01,2,0,0,0,670
중구,473.을지로4가역 9번출구,2024-01-01,18,14,0,0,671
종로구,364. 창신역 1번출구 앞,2024-01-01,3,5,0,0,672
중구,474.동대문역사문화공원역 1번출구 뒤편,2024-01-01,56,27,0,0,673
중구,475.DDP 패션몰,2024-01-01,13,1,0,0,674
중구,476.광희문,2024-01-01,12,7,0,0,675
중구,477.앰배서더 호텔 주변,2024-01-01,6,6,0,0,676
중구,479.동대입구역 3번 출구,2024-01-01,12,8,0,0,677
중구,480.약수역 6번 출구,2024-01-01,2,2,0,0,678
중구,481.신당역 10번 출구,2024-01-01,22,14,0,0,679
중구,483.남산타운아파트 버스정류장,2024-01-01,2,0,0,0,680
중구,484.도동삼거리,2024-01-01,7,1,0,0,681
중구,485.서울역5번출구,2024-01-01,20,8,0,0,682
송파구,2641.송파역 4번출구,2024-01-01,37,41,0,0,683
송파구,2642.마천동 성내천 쉼터,2024-01-01,9,14,0,0,684
송파구,2643.풍납중학교 측면,2024-01-01,6,5,0,0,685
송파구,2644. 성내5교,2024-01-01,15,20,0,0,686
송파구,2645.잠실나들목2(엘스아파트136동),2024-01-01,14,10,0,0,687
종로구,3401.창신두산아파트,2024-01-01,5,4,0,0,688
종로구,3402.이화공영주차장,2024-01-01,6,8,0,0,689
마포구,113. 홍대입구역 2번출구 앞,2024-01-01,63,41,0,0,690
종로구,367. 독립문역 3-1번출구 ,2024-01-01,20,12,0,0,691
종로구,3404.서울특별시 중부교육지원청,2024-01-01,0,1,0,0,692
종로구,3405.파크팰리스,2024-01-01,9,13,0,0,693
종로구,3407.안국동사거리(신),2024-01-01,29,27,0,0,694
종로구,3408.종로타워빌딩,2024-01-01,8,11,0,0,695
종로구,3410.종로3가역 8번출구,2024-01-01,18,18,0,0,696
종로구,3411.종묘,2024-01-01,13,8,0,0,697
종로구,3412.세운상가,2024-01-01,27,8,0,0,698
종로구,368. SK 서린빌딩 앞,2024-01-01,20,20,0,0,699
종로구,3413.종로플레이스,2024-01-01,18,14,0,0,700
종로구,3414.종로5가역 4번출구,2024-01-01,21,17,0,0,701
종로구,3415.동대문역6번출구,2024-01-01,35,38,0,0,702
종로구,3416.동묘앞역 6번출구,2024-01-01,40,34,0,0,703
종로구,3417.창신3동주민센터,2024-01-01,13,14,0,0,704
종로구,3418.창신역2번 출구,2024-01-01,2,3,0,0,705
종로구,3419.국립어린이과학관,2024-01-01,7,3,0,0,706
종로구,3420. 성균관대입구 사거리 B,2024-01-01,20,19,0,0,707
종로구,3421.혜화역 1번출구,2024-01-01,31,29,0,0,708
종로구,3422.성균관대 정문,2024-01-01,26,34,0,0,709
종로구,3423.현대그룹(본사),2024-01-01,11,9,0,0,710
종로구,3425.광화문 풍림스페이스본 1단지앞,2024-01-01,4,5,0,0,711
종로구,3426.독립문역 2번출구 뒤,2024-01-01,9,4,0,0,712
종로구,3427.인왕산 아이파크 정문,2024-01-01,4,9,0,0,713
종로구,3428.서울미술관,2024-01-01,1,1,0,0,714
종로구,3429.HW컨벤션센터 앞,2024-01-01,4,4,0,0,715
종로구,3430.구기치안센터 앞,2024-01-01,1,1,0,0,716
종로구,3431.로제우스 레포츠센터,2024-01-01,1,2,0,0,717
종로구,3432.종로2가 사거리,2024-01-01,5,8,0,0,718
종로구,348. 독립문역 사거리,2024-01-01,14,13,0,0,719
강동구,1069.강동경희대학교병원 입구,2024-01-01,7,4,0,0,720
강동구,1070.(시립)고덕평생학습관,2024-01-01,4,5,0,0,721
강동구,1072.고덕역 5번출구,2024-01-01,19,18,0,0,722
강동구,1073. SSTS 몰 앞,2024-01-01,12,14,0,0,723
강동구,1074.대명초교입구 사거리,2024-01-01,13,16,0,0,724
강동구,1075.천동초교 삼거리,2024-01-01,40,32,0,0,725
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),2024-01-01,31,32,0,0,726
강동구,1077.강동역 1번출구 앞,2024-01-01,26,23,0,0,727
강동구,1078.둔촌사거리,2024-01-01,31,32,0,0,728
강동구,1079.강일동입구교차로,2024-01-01,2,0,0,0,729
강동구,1080.엘웨딩,2024-01-01,12,12,0,0,730
강동구,1081.트레빌빌딩,2024-01-01,18,19,0,0,731
강동구,1082.중앙보훈병원역3번출구,2024-01-01,1,2,0,0,732
강동구,1083.광문고교사거리(아이파크),2024-01-01,3,6,0,0,733
강동구,1085.래미안 솔베뉴(고덕로),2024-01-01,6,9,0,0,734
강동구,1086.래미안 솔베뉴(구천면로),2024-01-01,1,1,0,0,735
강동구,1088.풍납사거리(강동),2024-01-01,17,23,0,0,736
강동구,1089.고덕 래미안힐스테이트(201동),2024-01-01,0,2,0,0,737
중구,370. 시청역(2호선) 9번출구 뒤,2024-01-01,26,20,0,0,738
강동구,1090.상일동역 2번출구 앞,2024-01-01,11,11,0,0,739
송파구,2623.석촌동 주민센터,2024-01-01,62,62,0,0,740
송파구,2625.가락종합 사회복지관,2024-01-01,6,5,0,0,741
송파구,"2626.경찰병원역 1,2번 출구 사이",2024-01-01,6,7,0,0,742
송파구,2627.문정시영아파트 5동 앞 공원,2024-01-01,6,6,0,0,743
송파구,2628.문정역 1번출구,2024-01-01,20,25,0,0,744
송파구,2630.서울방이동 고분군,2024-01-01,25,28,0,0,745
송파구,2631.배명고등학교,2024-01-01,11,15,0,0,746
송파구,2632.석촌고분역 2번 출구,2024-01-01,49,58,0,0,747
중구,371. 동대입구역 6번출구 뒤,2024-01-01,13,16,0,0,748
송파구,2633.송파학사 옆,2024-01-01,7,5,0,0,749
송파구,2634.위례포레샤인아파트 2318동,2024-01-01,4,8,0,0,750
송파구,2635.잠실새내역 1번출구,2024-01-01,29,21,0,0,751
송파구,2637. 아시아지하보도 14번 출구,2024-01-01,34,51,0,0,752
송파구,2639.석촌역 8번출구,2024-01-01,49,40,0,0,753
송파구,2646.레이크펠리스101동앞,2024-01-01,51,37,0,0,754
송파구,2647.잠실 자전거 수리센터 앞,2024-01-01,51,50,0,0,755
송파구,2648.헬리오시티 112동 앞,2024-01-01,21,23,0,0,756
중구,372. 약수역 3번출구 뒤,2024-01-01,6,7,0,0,757
송파구,2649.오금공원사거리2,2024-01-01,2,2,0,0,758
송파구,2651.경찰병원역 3번출구 앞,2024-01-01,19,22,0,0,759
송파구,2652.송파 레미니스1단지 102동 앞,2024-01-01,10,11,0,0,760
송파구,2653.올림픽공원사거리(선수촌아파트),2024-01-01,20,27,0,0,761
송파구,2654.올림픽선수촌아파트 136동 앞,2024-01-01,6,9,0,0,762
송파구,2655.송이공원,2024-01-01,11,13,0,0,763
송파구,2657.송파 파인타운 11단지 ,2024-01-01,8,4,0,0,764
송파구,2656.풍납동 아이파크 107동 앞,2024-01-01,17,11,0,0,765
