,지점명,측정일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),합계 일사량(MJ/m2),평균 전운량(1/10),미세먼지_평균,미세먼지_최소,미세먼지_최대,미세먼지_표준편차,초미세먼지_평균,초미세먼지_최소,초미세먼지_최대,초미세먼지_표준편차
1062,서울,2016-11-28,1.4,-1.4,5.6,0.0,2.5,9.47,0.0,84.13,50.0,139.0,15.6,39.13,28.0,53.0,5.13
1063,서울,2016-11-29,1.7,-2.8,8.6,0.0,1.6,9.34,0.1,42.92,33.0,83.0,9.5,22.72,12.0,28.0,3.29
1064,서울,2016-11-30,6.0,0.7,9.8,1.0,2.0,4.37,8.9,48.08,33.0,76.0,8.52,27.47,19.0,35.0,3.27
1065,서울,2016-12-01,4.1,-1.0,7.0,0.0,3.6,9.39,1.3,52.71,29.0,71.0,9.04,25.75,14.0,36.0,4.18
1066,서울,2016-12-02,1.6,-3.5,7.9,0.0,1.8,9.82,0.0,39.72,27.0,70.0,8.43,17.25,11.0,25.0,2.92
1067,서울,2016-12-03,4.5,-0.7,11.3,0.0,1.4,8.76,5.5,56.97,43.0,84.0,9.77,30.5,23.0,37.0,3.55
1068,서울,2016-12-04,5.5,2.0,9.5,0.0,1.2,4.16,8.8,83.33,67.0,111.0,9.93,53.59,38.0,69.0,6.46
1069,서울,2016-12-05,5.9,0.5,10.3,1.5,3.0,4.3,7.9,88.23,71.0,117.0,11.42,56.06,45.0,74.0,6.76
1070,서울,2016-12-06,-1.1,-4.2,4.3,0.0,2.5,9.97,0.0,27.85,21.0,49.0,5.31,12.66,6.0,19.0,2.4
1071,서울,2016-12-07,1.7,-2.7,7.5,0.0,2.3,5.96,3.9,53.59,37.0,82.0,8.73,26.31,13.0,34.0,4.83
1072,서울,2016-12-08,2.1,-3.0,6.1,3.0,1.7,5.28,6.1,60.21,38.0,84.0,11.92,34.83,20.0,57.0,9.21
1073,서울,2016-12-09,1.4,-2.9,4.2,3.0,2.8,8.5,3.9,36.15,24.0,49.0,5.23,23.07,17.0,29.0,2.96
1074,서울,2016-12-10,-1.6,-5.9,3.6,0.0,1.9,9.45,0.1,36.44,28.0,58.0,6.15,20.79,15.0,26.0,2.22
1075,서울,2016-12-11,-1.1,-6.1,6.4,0.0,1.2,9.58,0.4,36.85,28.0,59.0,6.35,21.89,16.0,28.0,2.44
1076,서울,2016-12-12,2.3,-3.0,6.3,0.0,1.9,5.71,8.0,49.1,34.0,110.0,12.56,29.93,22.0,48.0,5.03
1077,서울,2016-12-13,3.4,-0.4,8.8,0.0,2.0,6.64,4.6,64.58,48.0,102.0,10.3,40.32,31.0,56.0,4.98
1078,서울,2016-12-14,-1.4,-2.3,-0.1,0.1,2.7,2.98,7.3,54.95,41.0,69.0,7.36,29.74,9.0,39.0,5.77
1079,서울,2016-12-15,-5.0,-7.6,-1.5,0.0,3.0,9.64,0.0,36.39,28.0,47.0,5.59,17.65,14.0,25.0,2.76
1080,서울,2016-12-16,-4.7,-9.8,0.0,0.0,2.2,9.62,2.0,35.51,24.0,48.0,6.43,17.52,13.0,29.0,3.26
1081,서울,2016-12-17,2.7,-2.7,8.0,0.0,1.8,6.21,6.6,62.51,22.0,87.0,13.8,36.91,20.0,58.0,7.05
1082,서울,2016-12-18,4.9,2.7,8.1,0.0,1.9,3.06,8.5,52.36,31.0,73.0,10.2,34.58,21.0,49.0,7.39
1083,서울,2016-12-19,7.2,4.3,12.0,0.1,2.5,5.32,6.9,42.18,25.0,77.0,10.16,25.48,18.0,44.0,5.29
1084,서울,2016-12-20,7.6,4.4,13.6,0.0,1.2,7.86,2.4,57.38,35.0,95.0,12.2,36.6,27.0,64.0,7.21
1085,서울,2016-12-21,7.9,4.1,12.6,29.0,3.5,5.01,8.1,43.31,32.0,69.0,8.19,27.14,17.0,43.0,5.1
1086,서울,2016-12-22,5.5,1.5,11.0,23.5,3.5,1.37,9.8,30.9,19.0,58.0,6.54,21.91,14.0,42.0,5.57
1087,서울,2016-12-23,-2.5,-4.4,1.5,0.1,3.6,2.35,8.9,54.26,44.0,69.0,6.24,36.37,30.0,49.0,4.2
1088,서울,2016-12-24,-2.4,-4.3,1.1,0.0,1.8,4.96,5.5,70.39,55.0,89.0,8.95,52.34,45.0,72.0,5.95
1089,서울,2016-12-25,1.0,-4.5,6.4,0.0,1.7,7.54,4.8,59.36,43.0,80.0,9.5,43.06,34.0,61.0,6.02
1090,서울,2016-12-26,2.5,1.3,4.4,0.0,1.4,1.66,8.6,53.46,39.0,105.0,13.71,34.59,24.0,55.0,6.48
1091,서울,2016-12-27,-2.3,-6.3,1.3,0.5,3.5,9.29,2.8,43.46,33.0,56.0,5.86,27.62,23.0,39.0,3.54
1092,서울,2016-12-28,-3.7,-8.4,2.6,0.0,1.8,9.22,1.9,47.05,37.0,64.0,6.77,25.81,20.0,38.0,3.45
1093,서울,2016-12-29,-4.2,-7.2,-1.1,0.3,2.8,9.67,1.5,37.54,29.0,51.0,5.83,16.5,13.0,27.0,2.78
1094,서울,2016-12-30,-3.9,-9.1,1.0,0.0,1.3,6.79,3.0,45.0,34.0,61.0,7.09,24.91,18.0,36.0,3.7
1095,서울,2016-12-31,0.7,-3.6,5.7,0.0,1.5,5.28,6.6,60.41,51.0,83.0,7.2,42.22,30.0,66.0,8.15
1096,서울,2017-01-01,2.7,-1.6,6.9,0.0,1.5,4.38,7.0,80.41,64.0,111.0,9.65,60.09,44.0,88.0,11.03
1097,서울,2017-01-02,5.0,1.8,9.2,0.3,2.1,5.11,7.6,113.97,93.0,151.0,12.99,81.34,63.0,113.0,12.3
1098,서울,2017-01-03,2.0,-2.3,7.7,0.0,1.8,8.51,1.1,80.95,63.0,111.0,11.96,52.31,38.0,69.0,8.99
1099,서울,2017-01-04,3.9,1.0,8.9,0.0,1.7,8.68,2.6,58.36,44.0,79.0,8.51,36.0,28.0,52.0,4.88
1100,서울,2017-01-05,3.8,-0.1,7.3,0.0,3.1,4.27,8.4,38.77,27.0,53.0,7.19,23.06,17.0,33.0,3.47
1101,서울,2017-01-06,5.4,2.5,11.4,0.0,2.4,7.04,4.1,23.74,14.0,44.0,6.12,14.22,9.0,25.0,3.78
1102,서울,2017-01-07,4.6,0.0,10.5,0.0,1.4,7.45,3.0,57.97,38.0,86.0,9.29,39.72,26.0,65.0,8.48
1103,서울,2017-01-08,6.5,4.0,10.9,0.0,2.6,5.64,8.1,34.51,23.0,54.0,7.12,22.81,17.0,35.0,4.17
1104,서울,2017-01-09,1.5,-3.1,4.3,0.0,3.3,7.29,4.3,61.33,50.0,77.0,6.86,46.78,38.0,63.0,4.54
1105,서울,2017-01-10,-3.7,-7.4,1.1,0.0,3.2,8.99,0.8,33.13,24.0,43.0,4.78,16.16,12.0,24.0,2.27
1106,서울,2017-01-11,-3.8,-9.4,1.5,0.0,2.1,9.47,1.9,26.69,17.0,41.0,5.28,12.69,8.0,21.0,2.76
1107,서울,2017-01-12,-2.2,-6.1,1.0,0.0,3.1,9.62,2.1,31.97,21.0,46.0,5.32,17.28,13.0,28.0,3.01
1108,서울,2017-01-13,-6.0,-8.6,-1.4,0.6,2.9,8.18,1.8,31.51,24.0,45.0,5.47,13.19,10.0,20.0,2.07
1109,서울,2017-01-14,-8.4,-10.5,-5.4,0.0,3.8,10.7,0.0,45.28,33.0,61.0,7.62,12.28,8.0,20.0,2.58
1110,서울,2017-01-15,-6.6,-11.5,-0.9,0.0,2.3,10.76,0.0,29.08,22.0,46.0,5.27,14.41,12.0,24.0,2.58
1111,서울,2017-01-16,-3.8,-8.9,4.0,0.0,1.4,10.41,0.1,49.9,34.0,74.0,8.69,27.25,21.0,43.0,4.75
1112,서울,2017-01-17,-2.0,-7.1,3.4,0.0,1.5,7.58,4.4,70.92,53.0,93.0,9.74,46.62,33.0,68.0,8.35
1113,서울,2017-01-18,-0.5,-3.0,2.8,0.0,1.3,4.48,4.0,101.72,82.0,133.0,10.87,76.12,58.0,110.0,10.5
1114,서울,2017-01-19,-1.2,-4.9,4.7,0.0,1.6,8.08,6.3,105.64,80.0,133.0,13.18,71.0,33.0,98.0,12.38
1115,서울,2017-01-20,-4.4,-7.8,-1.4,4.0,3.0,6.88,4.8,58.77,48.0,74.0,6.59,41.0,32.0,57.0,4.97
1116,서울,2017-01-21,-5.2,-10.0,-0.9,2.1,1.6,6.37,5.3,50.82,38.0,72.0,7.32,36.69,26.0,56.0,6.37
1117,서울,2017-01-22,-8.3,-10.9,-3.3,0.0,3.8,10.73,0.0,75.89,58.0,99.0,10.96,28.28,23.0,38.0,3.64
1118,서울,2017-01-23,-8.9,-12.6,-4.1,0.0,2.2,10.81,0.0,49.05,39.0,62.0,5.92,37.23,29.0,48.0,4.59
1119,서울,2017-01-24,-7.0,-11.6,-1.3,0.0,2.0,11.07,0.0,42.08,32.0,57.0,6.85,30.49,22.0,45.0,4.84
1120,서울,2017-01-25,-5.2,-10.2,0.9,0.0,1.5,10.78,0.0,52.36,40.0,72.0,7.62,37.59,27.0,51.0,5.12
1121,서울,2017-01-26,-1.3,-7.9,3.4,0.3,2.2,7.06,6.9,67.51,56.0,86.0,7.32,51.62,40.0,73.0,7.66
1122,서울,2017-01-27,-2.6,-5.7,3.1,3.0,3.4,11.32,1.6,109.41,78.0,144.0,18.0,21.41,14.0,39.0,5.31
1123,서울,2017-01-28,-1.6,-8.2,4.3,0.0,1.7,10.22,6.6,34.92,22.0,54.0,6.51,14.15,8.0,25.0,3.45
1124,서울,2017-01-29,0.8,-0.9,2.5,4.5,1.8,1.94,9.6,28.77,19.0,41.0,4.33,17.54,13.0,28.0,3.56
1125,서울,2017-01-30,-4.8,-7.9,-0.9,0.1,3.3,11.49,2.9,50.28,41.0,63.0,5.38,35.74,30.0,51.0,4.15
1126,서울,2017-01-31,-5.4,-9.9,0.2,0.0,1.7,10.8,3.1,31.9,22.0,49.0,6.48,19.44,14.0,28.0,3.42
1127,서울,2017-02-01,-4.0,-7.5,0.7,0.0,2.5,12.02,1.4,38.56,27.0,55.0,6.27,22.51,17.0,35.0,4.0
1128,서울,2017-02-02,-2.7,-9.2,3.3,0.0,2.7,12.2,1.3,35.31,26.0,52.0,5.87,18.69,14.0,32.0,3.89
1129,서울,2017-02-03,1.5,-2.3,6.7,0.0,1.5,10.33,2.3,72.23,55.0,99.0,9.26,49.0,39.0,74.0,7.33
1130,서울,2017-02-04,0.9,-2.9,3.2,0.0,1.6,3.59,7.0,100.51,67.0,135.0,13.13,75.92,44.0,105.0,12.34
1131,서울,2017-02-05,1.2,-1.5,2.3,0.5,2.1,2.44,7.3,73.41,59.0,91.0,8.18,58.44,46.0,83.0,7.84
1132,서울,2017-02-06,-1.7,-4.4,2.6,0.0,3.0,12.49,0.0,43.33,33.0,57.0,6.24,28.82,23.0,38.0,3.64
1133,서울,2017-02-07,-2.0,-5.6,3.0,0.0,1.5,7.68,5.3,43.9,32.0,70.0,7.93,25.23,18.0,36.0,3.62
1134,서울,2017-02-08,-2.2,-4.9,0.6,0.0,2.0,5.84,6.8,57.13,43.0,74.0,8.6,32.05,25.0,43.0,4.42
1135,서울,2017-02-09,-5.3,-7.1,-2.1,0.0,3.8,11.31,1.5,52.87,40.0,70.0,8.18,19.74,16.0,31.0,2.84
1136,서울,2017-02-10,-6.6,-9.3,-2.5,0.0,4.1,13.12,0.9,34.64,26.0,49.0,5.44,18.31,15.0,30.0,2.81
1137,서울,2017-02-11,-4.8,-9.2,0.8,0.0,2.8,13.41,0.3,31.08,23.0,43.0,4.96,17.36,12.0,28.0,2.96
1138,서울,2017-02-12,-2.2,-7.4,4.2,0.0,2.1,13.67,0.0,33.15,25.0,44.0,5.0,19.41,15.0,30.0,3.03
1139,서울,2017-02-13,0.1,-5.4,6.1,0.0,1.6,9.32,4.3,47.23,34.0,69.0,7.66,30.56,23.0,43.0,4.89
1140,서울,2017-02-14,0.3,-4.0,6.5,0.0,2.5,13.79,0.0,55.18,41.0,90.0,9.75,33.64,28.0,46.0,4.16
1141,서울,2017-02-15,1.8,-3.9,8.0,0.0,1.4,11.14,0.0,65.54,50.0,95.0,10.7,44.0,32.0,59.0,6.53
1142,서울,2017-02-16,5.5,-1.9,10.3,0.0,2.0,5.08,5.8,73.05,56.0,95.0,10.22,48.92,29.0,65.0,8.49
1143,서울,2017-02-17,0.8,-5.2,9.0,4.0,3.9,14.39,3.1,47.9,35.0,70.0,7.88,18.31,13.0,29.0,3.26
1144,서울,2017-02-18,-2.6,-7.0,2.9,0.0,2.8,14.56,0.6,33.67,25.0,59.0,6.34,18.0,12.0,30.0,2.94
1145,서울,2017-02-19,2.3,-3.4,5.7,1.0,1.9,5.12,7.0,46.74,36.0,66.0,7.21,27.77,20.0,38.0,3.77
1146,서울,2017-02-20,-1.5,-5.2,5.4,0.5,4.2,14.19,2.5,46.64,34.0,78.0,8.35,23.28,17.0,33.0,3.23
1147,서울,2017-02-21,-0.6,-7.6,6.9,0.0,1.6,14.09,4.5,50.64,34.0,82.0,10.29,30.82,23.0,48.0,4.98
1148,서울,2017-02-22,1.7,-0.9,2.9,5.1,2.7,2.21,9.9,43.15,30.0,74.0,7.93,30.21,21.0,44.0,5.1
1149,서울,2017-02-23,-1.5,-4.2,2.1,0.0,3.8,15.33,1.1,37.21,27.0,57.0,6.51,22.26,16.0,32.0,3.1
1150,서울,2017-02-24,-0.8,-5.8,4.4,0.0,2.2,14.28,2.1,31.97,23.0,68.0,7.97,18.87,15.0,30.0,2.97
1151,서울,2017-02-25,2.6,-2.8,8.4,0.0,2.3,15.11,1.8,50.41,39.0,80.0,8.55,32.62,26.0,48.0,4.77
1152,서울,2017-02-26,3.6,-1.5,10.1,0.0,2.1,14.97,0.1,51.1,37.0,83.0,9.13,34.21,24.0,52.0,5.95
1153,서울,2017-02-27,3.7,-1.8,10.7,0.0,1.8,15.89,0.0,43.49,27.0,99.0,12.26,25.64,18.0,40.0,4.39
1154,서울,2017-02-28,5.6,-1.3,12.3,0.0,2.0,14.29,2.1,47.46,30.0,88.0,11.3,28.67,21.0,40.0,4.86
1155,서울,2017-03-01,5.0,2.0,11.4,5.0,1.8,6.72,9.8,62.1,48.0,105.0,10.94,43.67,32.0,57.0,6.88
1156,서울,2017-03-02,1.8,-1.1,6.6,0.5,3.1,15.81,4.1,36.05,29.0,57.0,6.07,23.13,18.0,33.0,3.35
1157,서울,2017-03-03,3.3,-3.1,10.4,0.0,2.1,15.05,1.3,46.97,32.0,88.0,10.21,24.26,17.0,37.0,4.18
1158,서울,2017-03-04,5.7,0.1,12.7,0.0,1.6,15.33,0.1,57.08,39.0,104.0,11.85,35.56,27.0,53.0,6.79
1159,서울,2017-03-05,5.2,1.2,10.4,0.5,2.1,10.86,6.1,71.18,59.0,104.0,9.97,51.23,39.0,66.0,6.97
1160,서울,2017-03-06,0.1,-2.8,4.0,0.0,4.0,17.51,0.5,39.13,30.0,69.0,7.01,26.1,22.0,33.0,2.62
1161,서울,2017-03-07,-1.3,-4.0,2.9,0.0,3.9,17.54,1.0,35.79,26.0,62.0,7.16,21.62,16.0,32.0,3.07
1162,서울,2017-03-08,-0.1,-5.3,5.0,0.0,3.1,13.6,2.8,46.03,34.0,77.0,8.89,20.87,15.0,32.0,3.29
1163,서울,2017-03-09,3.2,-2.7,10.7,0.0,3.1,15.76,0.8,49.9,36.0,75.0,8.95,21.9,16.0,33.0,3.31
1164,서울,2017-03-10,4.8,-1.2,12.2,0.0,2.2,17.26,0.1,48.41,32.0,92.0,10.51,27.23,18.0,39.0,4.04
1165,서울,2017-03-11,7.3,-0.2,16.7,0.0,1.8,16.7,3.0,67.18,48.0,109.0,12.15,42.08,31.0,56.0,6.4
1166,서울,2017-03-12,8.2,4.4,14.0,0.0,2.0,8.84,9.0,93.97,76.0,125.0,12.0,66.87,51.0,84.0,9.42
1167,서울,2017-03-13,6.9,1.5,12.2,0.0,2.5,16.79,3.4,65.59,49.0,92.0,9.84,43.56,33.0,54.0,5.23
1168,서울,2017-03-14,5.8,1.0,10.9,0.0,3.2,17.81,0.5,52.36,35.0,75.0,9.16,29.74,21.0,40.0,4.17
1169,서울,2017-03-15,6.3,0.4,13.3,0.0,2.1,17.71,0.1,45.05,29.0,75.0,9.19,24.79,17.0,31.0,3.51
1170,서울,2017-03-16,6.2,1.0,13.4,0.0,1.9,16.57,3.0,67.18,50.0,101.0,10.16,44.56,34.0,56.0,5.75
1171,서울,2017-03-17,7.7,1.2,15.7,0.0,2.0,16.6,1.9,79.9,63.0,122.0,11.92,56.31,45.0,73.0,7.69
1172,서울,2017-03-18,9.5,5.9,16.1,0.0,2.3,15.94,3.5,76.82,49.0,117.0,13.47,52.0,30.0,75.0,9.54
1173,서울,2017-03-19,10.9,3.2,18.9,0.0,1.6,17.09,0.3,78.82,62.0,112.0,10.15,55.72,45.0,74.0,7.53
1174,서울,2017-03-20,10.2,6.0,15.5,0.0,1.8,6.43,8.3,102.74,77.0,149.0,14.78,69.79,53.0,96.0,10.89
1175,서울,2017-03-21,7.4,4.3,12.6,0.0,3.1,14.74,2.0,102.56,79.0,125.0,12.15,68.21,52.0,107.0,11.27
1176,서울,2017-03-22,7.6,1.9,14.1,0.0,2.5,18.17,4.8,54.42,39.0,85.0,9.53,31.92,23.0,39.0,4.28
1177,서울,2017-03-23,9.1,5.1,15.0,0.0,2.2,15.76,4.6,76.45,61.0,104.0,9.97,43.41,34.0,54.0,5.11
1178,서울,2017-03-24,8.7,3.9,15.2,0.0,2.1,14.18,6.8,63.05,47.0,107.0,11.71,37.21,28.0,47.0,4.77
1179,서울,2017-03-25,8.1,5.0,12.6,0.0,2.1,12.08,6.0,68.74,50.0,92.0,9.84,44.9,31.0,59.0,7.05
1180,서울,2017-03-26,7.3,4.8,11.6,0.0,2.2,12.83,7.1,63.87,52.0,83.0,7.83,44.97,34.0,58.0,5.46
1181,서울,2017-03-27,6.1,4.4,10.9,0.4,2.5,8.45,6.0,77.67,60.0,110.0,11.25,57.33,41.0,77.0,8.0
1182,서울,2017-03-28,7.1,2.5,12.7,0.0,1.9,13.18,6.4,86.67,68.0,117.0,11.79,61.1,42.0,84.0,10.16
1183,서울,2017-03-29,8.8,4.7,14.4,0.0,2.3,17.57,4.3,60.67,48.0,81.0,8.87,41.44,30.0,53.0,6.42
1184,서울,2017-03-30,10.6,4.1,17.1,0.0,1.9,17.17,4.9,71.28,53.0,104.0,10.93,44.64,30.0,56.0,6.97
1185,서울,2017-03-31,8.6,4.9,12.4,1.5,2.4,4.85,8.3,52.97,19.0,79.0,11.15,34.92,17.0,51.0,7.96
1186,서울,2017-04-01,9.0,4.8,15.1,1.0,2.1,15.86,4.8,26.74,14.0,56.0,7.75,17.41,11.0,24.0,3.22
1187,서울,2017-04-02,9.0,3.1,15.8,0.0,2.1,19.44,0.9,49.79,40.0,66.0,7.15,34.92,26.0,46.0,4.93
1188,서울,2017-04-03,11.4,4.3,19.2,0.0,2.1,20.1,0.0,82.54,67.0,111.0,10.41,56.23,41.0,74.0,8.3
1189,서울,2017-04-04,14.1,6.7,21.8,0.0,2.0,18.32,4.0,78.49,63.0,134.0,12.48,49.36,37.0,73.0,8.71
1190,서울,2017-04-05,12.0,10.8,14.2,37.5,2.4,3.29,9.9,53.0,39.0,83.0,8.99,32.92,22.0,50.0,8.3
1191,서울,2017-04-06,10.4,9.4,12.4,3.0,2.4,4.66,9.6,28.69,14.0,42.0,6.29,19.16,11.0,27.0,3.53
1192,서울,2017-04-07,14.5,9.0,23.5,0.0,2.1,18.39,6.8,45.77,33.0,65.0,7.51,29.45,20.0,42.0,5.76
1193,서울,2017-04-08,13.0,8.6,19.9,0.5,2.5,16.31,8.3,65.15,54.0,81.0,7.02,43.12,34.0,56.0,6.24
1194,서울,2017-04-09,14.8,10.6,20.5,0.5,2.8,16.96,8.0,42.95,31.0,57.0,5.66,26.7,18.0,36.0,4.66
1195,서울,2017-04-10,16.5,10.1,23.3,0.0,2.8,22.11,5.5,30.74,18.0,62.0,8.32,17.12,12.0,28.0,3.35
1196,서울,2017-04-11,15.3,11.5,20.2,0.0,3.2,18.42,5.3,59.74,42.0,86.0,10.56,24.39,19.0,33.0,3.43
1197,서울,2017-04-12,11.5,8.8,16.4,0.0,3.7,21.62,1.9,66.51,49.0,87.0,12.03,13.15,8.0,30.0,3.69
1198,서울,2017-04-13,12.7,6.3,19.6,0.0,2.5,16.62,3.0,73.92,55.0,95.0,10.81,27.61,21.0,35.0,4.13
1199,서울,2017-04-14,13.0,10.1,17.7,6.0,3.5,8.26,6.9,60.15,45.0,82.0,8.94,23.0,18.0,32.0,3.8
1200,서울,2017-04-15,16.8,10.9,24.3,0.0,2.2,20.01,3.3,71.08,54.0,123.0,12.2,32.97,27.0,42.0,4.16
1201,서울,2017-04-16,18.7,12.9,24.4,0.0,1.4,0.0,8.1,63.49,47.0,87.0,9.12,33.06,26.0,46.0,4.62
1202,서울,2017-04-17,14.7,11.2,18.0,5.5,2.2,4.44,8.3,50.23,30.0,80.0,9.4,26.64,19.0,39.0,3.9
1203,서울,2017-04-18,11.7,9.4,17.4,7.5,2.5,6.2,5.3,43.51,31.0,57.0,6.03,22.42,18.0,30.0,3.16
1204,서울,2017-04-19,12.6,7.0,18.4,0.0,2.9,23.08,2.0,86.9,63.0,114.0,15.71,18.27,9.0,31.0,4.9
1205,서울,2017-04-20,12.9,9.9,18.2,0.1,2.3,10.27,7.4,86.46,63.0,116.0,14.87,22.91,17.0,35.0,3.83
1206,서울,2017-04-21,13.1,7.6,19.3,0.0,2.0,18.12,3.1,71.95,51.0,99.0,11.87,24.88,17.0,46.0,5.48
1207,서울,2017-04-22,14.8,8.5,22.5,0.0,2.1,21.83,0.5,65.23,46.0,93.0,9.92,26.48,20.0,37.0,4.47
1208,서울,2017-04-23,14.9,8.9,21.7,0.0,2.4,23.55,0.1,52.08,37.0,73.0,7.87,24.16,17.0,33.0,3.46
1209,서울,2017-04-24,15.1,8.3,21.3,0.0,2.7,21.56,4.8,46.08,32.0,70.0,8.29,19.61,14.0,28.0,3.08
1210,서울,2017-04-25,16.0,12.9,20.4,0.0,2.7,0.0,7.9,62.21,49.0,79.0,8.78,31.24,24.0,46.0,4.73
1211,서울,2017-04-26,15.1,10.5,20.2,0.0,3.3,25.55,2.0,46.82,29.0,75.0,8.93,17.55,11.0,28.0,3.73
1212,서울,2017-04-27,13.6,7.9,19.8,0.0,3.3,24.94,0.4,48.21,34.0,73.0,9.06,15.09,9.0,24.0,2.89
1213,서울,2017-04-28,14.4,8.9,21.5,0.0,3.0,22.59,3.3,66.82,50.0,84.0,9.2,25.52,19.0,34.0,3.83
1214,서울,2017-04-29,17.1,9.6,23.7,0.0,2.7,24.45,0.0,66.38,52.0,89.0,8.93,28.58,18.0,40.0,5.01
1215,서울,2017-04-30,19.3,13.7,27.8,0.0,2.6,21.96,0.0,95.64,77.0,115.0,11.32,51.06,38.0,64.0,6.19
1216,서울,2017-05-01,20.1,12.8,28.3,0.0,1.9,24.3,0.0,96.26,77.0,123.0,11.16,50.45,36.0,76.0,7.85
1217,서울,2017-05-02,20.7,15.2,28.0,0.0,2.1,20.21,3.1,103.46,81.0,143.0,14.21,50.18,35.0,81.0,8.48
1218,서울,2017-05-03,21.5,14.5,30.2,0.0,2.0,24.05,0.0,73.55,54.0,97.0,10.63,33.94,25.0,47.0,4.7
1219,서울,2017-05-04,21.0,14.8,27.5,0.0,2.0,17.89,7.4,67.26,51.0,108.0,10.99,33.03,24.0,49.0,4.99
1220,서울,2017-05-05,20.9,15.5,27.0,0.0,3.2,23.38,5.1,58.74,44.0,94.0,10.28,24.97,20.0,34.0,3.38
1221,서울,2017-05-06,14.9,10.0,19.3,0.0,3.8,25.23,0.9,194.82,132.0,243.0,34.32,22.12,15.0,75.0,10.18
1222,서울,2017-05-07,16.6,10.9,22.8,0.0,3.2,25.9,0.5,94.21,69.0,118.0,15.01,16.85,12.0,33.0,3.71
1223,서울,2017-05-08,17.9,11.1,23.5,0.0,2.1,16.92,7.3,178.13,132.0,220.0,27.39,38.12,27.0,56.0,5.95
1224,서울,2017-05-09,17.1,15.3,22.6,2.5,1.6,8.34,9.4,128.36,87.0,160.0,18.07,31.85,24.0,46.0,5.5
1225,서울,2017-05-10,16.4,14.2,20.8,2.5,2.5,15.29,6.9,46.87,34.0,75.0,8.65,20.7,14.0,35.0,4.15
1226,서울,2017-05-11,19.3,13.1,24.8,0.0,1.8,16.69,7.6,75.69,59.0,100.0,9.88,34.39,26.0,47.0,4.58
1227,서울,2017-05-12,19.1,16.8,21.1,0.0,2.1,5.57,8.0,77.92,61.0,100.0,8.71,44.06,35.0,62.0,6.0
1228,서울,2017-05-13,16.4,12.4,22.6,6.0,3.1,8.35,6.8,54.23,40.0,74.0,8.04,26.58,22.0,35.0,3.45
1229,서울,2017-05-14,15.7,11.0,20.7,0.0,3.7,27.71,0.6,60.79,45.0,76.0,9.18,14.76,10.0,20.0,2.59
1230,서울,2017-05-15,16.0,12.3,20.1,0.0,2.8,17.5,5.5,46.67,33.0,62.0,8.02,12.06,7.0,18.0,2.69
1231,서울,2017-05-16,17.1,13.3,22.3,0.0,2.0,16.79,6.4,38.0,26.0,53.0,6.08,16.72,12.0,24.0,3.01
1232,서울,2017-05-17,18.6,12.3,25.9,0.0,2.1,26.53,0.6,41.74,24.0,62.0,7.49,19.33,13.0,30.0,4.03
1233,서울,2017-05-18,20.4,13.9,26.9,0.0,2.3,24.44,1.5,51.23,34.0,70.0,8.58,27.39,21.0,40.0,4.54
1234,서울,2017-05-19,21.1,15.1,27.9,0.0,2.6,26.72,0.0,49.92,35.0,63.0,7.39,26.36,20.0,35.0,3.94
1235,서울,2017-05-20,20.9,15.4,27.3,0.0,2.4,24.18,5.1,42.0,24.0,75.0,9.97,21.82,15.0,33.0,3.88
1236,서울,2017-05-21,21.5,16.0,27.6,0.0,2.3,26.62,2.8,34.18,25.0,64.0,7.87,19.3,14.0,27.0,2.96
1237,서울,2017-05-22,21.8,15.9,28.0,0.0,2.0,22.27,2.8,45.97,33.0,58.0,7.04,27.09,20.0,34.0,3.92
1238,서울,2017-05-23,20.0,17.2,24.4,5.0,1.9,11.66,9.1,38.64,27.0,58.0,6.58,22.58,17.0,32.0,3.43
1239,서울,2017-05-24,21.8,16.9,27.8,0.1,2.0,24.99,2.9,29.64,19.0,47.0,5.87,16.21,11.0,24.0,2.98
1240,서울,2017-05-25,19.2,14.4,24.4,0.0,3.4,24.3,0.9,41.08,25.0,60.0,7.52,14.97,10.0,25.0,3.11
1241,서울,2017-05-26,17.7,12.4,23.2,0.0,2.9,25.32,1.9,27.0,15.0,45.0,5.99,8.97,5.0,15.0,2.24
1242,서울,2017-05-27,19.5,13.7,26.4,0.0,2.2,26.95,0.1,36.05,23.0,52.0,6.69,14.82,10.0,21.0,2.63
1243,서울,2017-05-28,21.2,14.4,27.9,0.0,2.7,23.57,1.0,48.26,37.0,64.0,6.93,23.28,19.0,31.0,2.93
1244,서울,2017-05-29,22.9,18.1,29.3,0.0,2.3,22.29,4.6,72.21,53.0,85.0,8.15,37.27,28.0,46.0,4.99
1245,서울,2017-05-30,23.6,18.6,30.3,0.0,2.4,21.3,6.0,52.74,39.0,68.0,7.09,24.24,19.0,34.0,3.84
1246,서울,2017-05-31,23.3,17.7,29.6,0.0,1.9,20.09,5.4,40.77,29.0,54.0,6.64,20.82,15.0,31.0,3.64
1247,서울,2017-06-01,23.3,20.0,27.0,0.0,3.1,21.83,4.3,40.67,27.0,53.0,6.78,18.79,14.0,27.0,3.02
1248,서울,2017-06-02,20.5,15.5,25.6,0.0,2.8,25.66,3.1,30.9,20.0,48.0,6.12,10.39,4.0,17.0,2.57
